name,city,state,country,employees,founded,description
Tata Steel,Mumbai,,India,10001+ Employees,1907,"Tata Steel is a prominent player in the global steel industry, boasting an annual crude steel capacity of 34 million tonnes and a diverse product range that includes steel wire, welded pipes, and alloy steel castings. The company's commitment to innovation and sustainability underscores its significant role in steel manufacturing and solutions."
United States Steel,Pittsburgh,,United States,10001+ Employees,1901,"The company is a manufacturer that specializes in integrated and mini mill steelmaking technologies, offering a wide range of steel products such as plates, sheets, pipes, and tubes for various industries. With a commitment to sustainable steel production and a focus on next-generation steels, the company is dedicated to innovating and developing new steel solutions."
Majestic Steel USA,Cleveland,,United States,501-1000 Employees,1979,"Majestic Steel specializes in a variety of steel products, including Cold Rolled, Galvanized, Aluminized, and Pre-paint steels, and has expanded its facilities to enhance processing capacity and inventory. With locations across North America, they offer just-in-time delivery and custom sizes to meet diverse customer needs."
Worthington Industries Steel,Columbus,,United States,5001-10000 Employees,1955,"Worthington Steel is a prominent manufacturer and processor of steel in North America, specializing in various steel processing services that cater to multiple industries. The company emphasizes sustainable innovation and optimized product performance, positioning itself as a key player in the steel sector."
Ternium,Mexico,,Mexico,10001+ Employees,2005,"Ternium is the largest steel producer in Latin America, known for its high-end and high-resistance steel products, with a production capacity of 12.3 million tons of crude steel per year. The company emphasizes sustainability and innovation, serving various sectors including construction and automotive."
InfraBuild,Sydney,,Australia,251-500 Employees,1946,"The company is an Australian steel manufacturer, InfraBuild, recognized as the largest vertically-integrated, electric arc furnace-based long steel producer in the country. This expertise provides a competitive advantage in sectors like infrastructure, construction, and mining."
British Steel,Scunthorpe,,United Kingdom,1001-5000 Employees,2016,"British Steel is a prominent European steel manufacturer, producing over 1,450 specifications of steel, including wire rod, sections, and rail products, catering to various high-performance applications. Their commitment to developing products for a lower carbon future underscores their innovation in the steel industry."
Norfolk Iron and Metal Co.,Norfolk,,United States,501-1000 Employees,1908,"Norfolk Iron & Metal is one of the nation's largest steel providers, offering a diverse range of products, including structural steel, plate, sheet, and tubing."
Metals USA,Fort Lauderdale,,United States,1001-5000 Employees,1999,"The company, Metals USA, offers a wide range of processed carbon steel, stainless steel, and aluminum products, along with expert engineering services. Their extensive network of service centers ensures quality metal products and custom processing solutions for various industries, including manufacturing and construction."
British Steel Careers,Scunthorpe,,United Kingdom,1001-5000 Employees,1860,"British Steel manufactures over 1,450 specifications of steel, including wire rod, sections, and rail products, catering to various international networks. The company is also focused on developing lower carbon steel production processes, highlighted by their plan to build an Electric Arc Furnace as part of a significant decarbonisation initiative."
