name,city,state,country,employees,founded,description
Reinsurance Group Of America,Chesterfield,,United States,1001-5000 Employees,1973,"RGA is a leading global reinsurance company that focuses exclusively on life and health solutions. They emphasize that reinsurance spreads the financial risk of claims, helping insurers maintain stability and avoid significant fluctuations in their experiences."
Verisk,Jersey City,,United States,1001-5000 Employees,1971,"Verisk offers advanced modeling and analytics that can provide significant value to the reinsurance industry, enhancing decision-making and risk assessment. Their commitment to innovation and quality ensures that customers receive timely and precise insights."
Hannover Re,Hanover,,Germany,1001-5000 Employees,1966,The company is focused on reducing the protection gap in regions with low insurance penetration and offers index-based insurance products that settle losses based on defined parameters. This commitment to innovative solutions and sustainability highlights their expertise in reinsurance.
UnisonSteadfast,Hamburg,,Germany,11-50 Employees,2005,"UnisonSteadfast is a leading network of independent insurance brokerages that offers a range of risk solutions and consulting services, making it well-equipped to assist with international insurance needs, including reinsurance. Their global presence and local expertise enable them to help clients identify and manage their risk portfolios effectively."
African Reinsurance Corporation,Lagos,,Nigeria,251-500 Employees,1976,"The company is dedicated to fostering the development of the reinsurance industry in Africa, promoting the growth of underwriting and retention capacities. As a leading regional reinsurer, it emphasizes transparency, reliability, and the use of innovative technology to enhance service quality for its stakeholders."
R+V Versicherung,Wiesbaden,,Germany,10001+ Employees,1922,"R+V Re is a professional and client-focused German reinsurer, highlighting its commitment to the reinsurance sector."
Heritage Insurance Management Limited,Rolling Meadows,,United States,51-100 Employees,1997,"The company specializes in (re)insurance and alternative risk markets, offering comprehensive reinsurance management services that cater to various operations. Their innovative approach and expertise aim to enhance risk management decisions and reduce total cost of risk for clients."
Aon,London,,United Kingdom,10001+ Employees,1982,"The company highlights how global events have influenced the insurance market, which is relevant to understanding the dynamics of reinsurance. Additionally, their focus on resilience and innovative solutions may provide insights into risk management strategies within the reinsurance sector."
Anodas Software Limited (Zylog Systems Europe Ltd),United Kingdom,,United Kingdom,1001-5000 Employees,,"Phoenix offers a tailored and scalable software solution specifically designed for various stakeholders in the insurance industry, including reinsurance professionals."
Swiss Re Corporate Solutions,Tunis,,Tunisia,251-500 Employees,2015,"Swiss Re Corporate Solutions specializes in commercial insurance solutions, offering a range of products to mitigate risks for businesses. Their expertise in managing property exposure, climate risks, and supply chain challenges highlights their capability in the broader insurance landscape."
