name,city,state,country,employees,founded,description
GlobalEdx Learning & Technology Solutions Pvt Ltd,Hyderabad,,India,251-500 Employees,2014,"GlobalEdx offers corporate training services that encompass training, recruitment, and consulting, aimed at enhancing the qualifications of job seekers and meeting the needs of companies."
GBS Corporate Training,Hart,,United Kingdom,51-100 Employees,1966,"GBS Corporate Training offers innovative leadership and management learning solutions aimed at enhancing business performance, highlighting their expertise in corporate training."
Group Career Shaper,Ahmedabad,,India,51-100 Employees,2010,"The company, Career Shaper, specializes in corporate training, recruitment consultancy, and HR outsourcing, emphasizing its extensive experience and a team of over 70 experts. Their mission is to inspire, empower, and connect, ensuring that they provide tailored training solutions that align with the leadership requirements of various organizations."
Biz Group,Dubai,,United Arab Emirates,51-100 Employees,1993,"The company, Biz Group, is a leading training and development organization in the Middle East, specializing in transformative corporate training programs that address critical business challenges. Their innovative LearningJourneys™ tool and commitment to future skills training position them as a trusted partner for organizations seeking to enhance leadership and customer experience."
Corporate Trainings LTD,London,,United Kingdom,251-500 Employees,,"The company specializes in corporate training by providing certified courses and masterclasses designed to refine employees' potential and address key challenges faced by senior executives. With a portfolio of over 3000 online training programs, they are committed to delivering high-quality, up-to-date content that enhances professional development across various industries."
Calibri Training and Development L.L.C,Dubai,,United Arab Emirates,11-50 Employees,,"The company specializes in providing high-quality corporate training programs designed to enhance skills, boost productivity, and improve overall performance. With strategic partnerships and a diverse range of courses, they focus on innovative, people-centric training that supports both personal and professional growth."
Professional Training Solutions Limited,Cork,,Ireland,11-50 Employees,1996,"The company offers over 1000 IT and Business Training Courses, including professional training in management and soft skills, available both in-person and online."
London Corporate Training (LCT),London,,United Kingdom,1-10 Employees,1994,"London Corporate Training is recognized as the UK's leading provider of corporate training programs, offering high-impact, customized courses designed to meet client requirements. Their commitment to quality, innovation, and collaboration ensures that delegates receive the support and resources necessary for professional development."
thetraining-hub.com,Cairo,,Egypt,11-50 Employees,2019,"The Training Hub provides exceptional corporate training through experienced mentors, ensuring that the knowledge shared is practical and directly applicable to the workplace. They offer a wide range of courses, including Soft Skills, Human Resources, Supply Chain, Finance, Technical, Sales and Customer Service, Marketing, and Management."
Atos India SAP Education,India,,India,10001+ Employees,2011,"The company specializes in SAP Education and training services, offering a variety of programs such as Instructor-Led Training, Virtual Learning Classroom, and Online Classroom Training. With over 20 years of experience, it provides ERP training and SAP certification, while also enhancing skills through its Atos SAP Champion program."
