name,city,state,country,employees,founded,description
Stoli® Group,New York,,United States,501-1000 Employees,2013,"Stoli® Group is renowned for its premium vodka, particularly the Stoli® Premium Vodka Range, which is crafted in Latvia using the finest wheat and undergoes a meticulous distillation and filtration process to achieve exceptional smoothness. The company also offers a variety of flavored vodkas that maintain high quality without artificial flavors, ensuring a consistent and refined taste experience."
Constellation Brands,Town of Victor,,United States,1001-5000 Employees,1945,"Constellation Brands is a prominent manufacturer and marketer of various alcoholic beverages, including SVEDKA Vodka. Their portfolio showcases a commitment to high-quality products and responsible consumption."
Radico Khaitan Limited,New Delhi,,India,1001-5000 Employees,1999,"Radico Khaitan Limited is a prominent manufacturer of Indian Made Foreign Liquor, including its rapidly growing super premium vodka, Magic Moments Verve. This unique vodka is distinguished by its five-stage filtration process and has received multiple awards for its exceptional quality and distinctive flavors, making it a standout choice in the market."
Volka Food International (Pvt.) Ltd,Multan,,Pakistan,1001-5000 Employees,2007,"Volka Food International is a prominent manufacturer of high-quality food products in Pakistan, including a diverse range of items such as confectionery, bakery products, pasta, and ketchup. The company's commitment to stringent quality control ensures that all products meet international standards."
Roust Group,Stupino,,Russia,10001+ Employees,1992,"Roust is a leading manufacturer and distributor in the wine and spirits industry, with a strong emphasis on vodka. Their flagship vodka brands, including Russian Standard, Green Mark, and Żubrówka, dominate the premium vodka segment in Russia and are exported to over 80 markets worldwide."
Belvedere Vodka,New York,,United States,101-250 Employees,1993,"Belvedere Vodka is a renowned producer of premium vodka, crafted using a 600-year-old Polish tradition that emphasizes quality through its expert distillers who transform Polska rye into a distinct and flavorful spirit. This commitment to excellence is highlighted by their innovative offerings and limited-edition releases."
Au Vodka,Swansea,,United Kingdom,51-100 Employees,2016,"Au Vodka is a UK-based manufacturer of premium vodka, renowned for its award-winning, five-times distilled spirit that incorporates unique dark berry flavors. With a distinctive presentation and plans for US expansion, the brand offers a fresh alternative in the spirits market."
El Catador,Dominican Republic,,Dominican Republic,251-500 Employees,1976,"El Catador offers a curated selection of vodka, including Stolichnaya, allowing customers to find their preferred style for various cocktails, whether it's a Vodka Tonic or a Bloody Mary. With over 45 years of experience in the beverage industry, the company ensures high-quality products that cater to diverse tastes."
Amber Beverage Group,Luxembourg,,Luxembourg,1001-5000 Employees,2014,"Amber Beverage Group is a prominent global spirits manufacturer and distributor, known for its core brand Moskovskaya® Vodka. The company boasts a diverse portfolio of over 100 brands and manages the marketing and distribution of 1,300 third-party drink brands, including premium vodkas."
Liquidos.cl,Providencia,,Chile,251-500 Employees,2015,"Líquidos.cl is the largest omnichannel liquor store chain in Chile, offering a wide range of alcoholic beverages, including vodka, across more than 60 physical locations. They provide convenient home delivery services for alcohol, making it easy for customers to purchase their favorite drinks."
