name,city,state,country,employees,founded,description
"GoGreenlife Co., Ltd",Yongin-si,,South Korea,,,"Agiato is a brand specializing in wide-neck feeding products, created for the parents of a new era. Agiato deeply considers the experiences of both parents and babies, applying expertise and fresh perspectives to ensure that feeding becomes a moment of deeper connection—where love grows and giggles bloom."
Elkem,Oslo,,Norway,1001-5000 Employees,1904,"The company offers a range of silicone rubber solutions, including BLUESIL™ Liquid Silicone Rubber and various heat cure options, highlighting its expertise as a leading manufacturer in the field."
Shin-Etsu,Almere,,Netherlands,10001+ Employees,1926,"Shin-Etsu Chemical is a prominent manufacturer of silicones, offering over 5,000 silicone-based products, including superior silicone rubber for molding, which is highly relevant for various industries. Their extensive experience and global supply framework enhance their ability to meet diverse market needs effectively."
Silicone Engineering Ltd,Lancaster,,United Kingdom,51-100 Employees,1959,"Silicone Engineering is a leading manufacturer and supplier of silicone rubber, specializing in high-quality formulations for various industrial applications. They offer a wide range of silicone rubber products, including sheets and extrusions, tailored to meet specific industry needs."
Square Silicone,Shenzhen,,China,251-500 Employees,2002,"Square Silicone Performance Materials offers RTV-2 silicone rubber specifically designed for insulators, highlighting their commitment to innovation across various sectors such as energy, automotive, and medical care."
Fortius,India,,India,11-50 Employees,2009,"The company, Fortius Marketing, supplies high-quality industrial silicone rubbers suitable for various applications such as multi-use moulds, rapid prototyping, and vacuum casting. Their products are designed to enhance manufacturing processes by improving precision and reducing turnaround times."
CS Rubber Products Co.ltd,Hangzhou City,,China,11-50 Employees,2005,"CS Rubber Products Company specializes in the manufacturing and supplying of rubber and silicone parts, highlighting their expertise in silicone rubber."
Xiamen Better Silicone Rubber Co.Ltd,Xiamen City,,China,11-50 Employees,2013,"The company specializes in various silicone rubber products, including liquid silicone rubber, gaskets, seals, and medical-grade silicone items. They offer a wide range of applications, highlighting their expertise in silicone rubber manufacturing and molding techniques."
Cedrus Silicone Private Limited,New Delhi,,India,11-50 Employees,2009,"Cedrus Silicone Private Limited is a leading distributor and supplier of silicone rubber products, emphasizing their exceptional mechanical properties, which make them ideal for applications like gaskets and seals in the automotive sector. Their innovative range of silicone-based textiles also highlights their commitment to delivering high-performance and durable solutions across various industries."
Shin-Etsu Silicones,Akron,,United States,101-250 Employees,1985,"Shin-Etsu Silicones specializes in advanced silicone technology, providing premium silicone compounds that enhance product performance and reliability across various industries, including healthcare, automotive, electronics, and aerospace."
