name,city,state,country,employees,founded,description
CodingBC,Tel-Aviv,,Israel,11-50 Employees,2022,"The Coding Bootcamp focuses on equipping students with essential coding skills and practical experience to succeed as software engineers, offering a comprehensive curriculum designed to meet industry demands. With 100% scholarships available for eligible candidates and a commitment to career preparation, they aim to connect graduates with tech organizations within 20 working days of course completion."
Code Labs Academy,London,,United Kingdom,11-50 Employees,,"Code Labs Academy offers online coding bootcamps that provide accessible education and training in high-demand tech skills such as cyber security, data science, UX/UI, and web development. With a focus on personalized, project-based learning and strong career services, the academy equips students with the necessary certifications and skills to launch successful tech careers."
Northcoders,Manchester,,United Kingdom,11-50 Employees,2015,"Northcoders offers intensive 13-week coding bootcamps designed to equip individuals with in-demand tech skills, transforming their careers into full-stack software development, data engineering, and cloud engineering. This commitment to fostering a diverse digital community ensures that aspiring tech professionals from all backgrounds have the opportunity to thrive in the industry."
Practicum Indonesia,Special capital Region of Jakarta,,Indonesia,1001-5000 Employees,2019,"Practicum specializes in online coding bootcamps that last seven to ten months, focusing on equipping career switchers with practical skills in areas like data science, data analysis, and web development. With a strong emphasis on real-world projects and support from experienced developers, the bootcamps boast high employment rates and positive graduate outcomes in the tech industry."
Bootcamps.in,San Francisco,,United States,1-10 Employees,2012,"The company provides a resource for comparing and reviewing programming bootcamps, highlighting their offerings and helping potential students make informed decisions."
Codenotch,Madrid,,Spain,11-50 Employees,2018,"Codenotch specializes in modern education for software development, offering intensive bootcamps in web development, mobile development, and data science for all skill levels. With a strong emphasis on practical learning and professional support, 91% of their students secure jobs within four months of completing the program."
SIT Academy,Zurich,,Switzerland,11-50 Employees,2017,"Constructor Academy is dedicated to equipping individuals with the skills needed to excel in the tech industry through hands-on, project-based learning in their coding and data science bootcamps. With a focus on innovative teaching methods and industry-expert instructors, they create a supportive environment that empowers students to unlock their potential as software developers and data scientists."
KODIGO,San Salvador,,El Salvador,11-50 Employees,2017,"The company, Kodigo, specializes in accelerated coding bootcamps that train students for various software development roles, ensuring the curriculum aligns with current industry hiring needs. Their unique income share agreement model allows students to pay for their education only after securing a job, making tech education more accessible."
Boot Flow Academy,London,,United Kingdom,1-10 Employees,,"The company specializes in offering high-quality coding boot camps, including programs for Software Development Engineer in Test (SDET) and Cyber Security. Their focus on training and education in Information Technology and Services ensures participants gain relevant skills for the tech industry."
The Jump Digital School,London,,United Kingdom,1-10 Employees,2018,"The company's Web Developer Coding Bootcamp focuses on client-side development and provides hands-on experience with essential tech skills like CI/CD pipelines and cloud computing. With options for full and part-time courses, students are well-prepared to launch their tech careers."
