name,city,state,country,employees,founded,description
Pharmaron,Waltham,,United States,1001-5000 Employees,2003,"Pharmaron specializes in formulation development, offering a dedicated team that designs and prepares formulations for oral administration. Their services include early-stage formulations for first-in-human studies, modified release formulations, and development for generic and lifecycle management products."
NextPharma,United Kingdom,,United Kingdom,1001-5000 Employees,2000,"NextPharma specializes in formulation development, offering support from early stages to industrial scale with a dedicated team and tailored solutions. Their expertise spans various product forms, ensuring high-quality standards and innovative approaches to meet customer needs."
Best Formulations,El Monte,,United States,251-500 Employees,1984,"Best Formulations specializes in product formulation, offering custom formulations for various dosage forms including softgels, tablets, powders, and teas. Their extensive experience and in-house manufacturing capabilities ensure high-quality nutritional supplements and pharmaceuticals tailored to client specifications."
AGC Biologics,Bothell,,United States,501-1000 Employees,2001,"AGC Biologics specializes in formulation development, offering comprehensive services that include the development of formulations for drug substances and products, as well as rapid excipient screening studies. Their expertise supports the entire drug development and manufacturing process, from initial development to commercialization."
INCOG BioPharma,Fishers,,United States,11-50 Employees,2020,"The company is dedicated to enhancing the drug development process, emphasizing its formulation and filling capabilities. Their commitment to innovation and flexibility in drug production supports accelerated pathways to market for life-saving medications."
Fujifilm Diosynth Biotechnologies,Morrisville,,United States,1001-5000 Employees,2011,"FUJIFILM Diosynth Biotechnologies emphasizes the importance of formulation development in creating stable biological pharmaceuticals. They take a collaborative approach, starting the formulation process early and using advanced scientific techniques to tailor formulations that enhance stability and efficacy, ultimately aiming for successful product launches."
CMIC Group,Tokyo,,Japan,5001-10000 Employees,1992,"CMIC Group specializes in formulation development, offering comprehensive support from preclinical stages to approval. Their services include formulation design, process development, and analytical testing, all aimed at enhancing the efficiency and success of pharmaceutical candidates."
SPI Pharma,Wilmington,,United States,251-500 Employees,1964,"The company specializes in innovative solutions for the pharmaceutical formulation market, offering a range of products and services designed to enhance patient-friendly dosage forms. Their Pharmasolutions program provides comprehensive drug development and testing services, focusing on customized solutions that ensure compliance with global regulatory standards and support the entire process from concept to commercialization."
Losan Pharma GmbH,Neuenburg am Rhein,,Germany,501-1000 Employees,1993,"Losan Pharma offers comprehensive contract development services, including formulation development, aimed at enhancing API stability and bioavailability. Their expertise ensures innovative solutions from lab scale to industrial scale, making them a key partner in pharmaceutical development."
Alcami,Wilmington,,United States,501-1000 Employees,2016,"Alcami specializes in formulation development, offering comprehensive services that guide clients from initial compound to clinical trial materials. Their experienced team addresses complex formulations, including those for new chemical entities and generics, ensuring effective solutions for a range of drug delivery methods."
