name,city,state,country,employees,founded,description
African Chemicals SA,Sandton,,South Africa,251-500 Employees,2014,"African Chemicals is an industrial chemical manufacturing and distribution company that supplies hydrochloric acid, among other chemical products. They emphasize competitive pricing, quality, and innovative supply chain strategies to meet the needs of the African market."
DCW,Mumbai,,India,1001-5000 Employees,1925,"DCW Limited has a strong presence in the chemical industry, highlighted by its production of Hydrochloric Acid (HCl), which serves various applications. The company's commitment to innovation and specialty chemicals further underscores its competitive edge in the Chlor-Akali segment."
HaloPolymer,Moscow,,Russia,1001-5000 Employees,2008,"HaloPolymer, OJSC is a leading producer of specialized fluoropolymers, which may relate to the use of hydrochloric acid in various industrial applications. Their expertise in high technology plastics suggests a focus on innovative materials that could be relevant in contexts where hydrochloric acid is utilized."
AmericanBio Inc.,Canton,,United States,51-100 Employees,1977,"AmericanBio offers Hydrochloric Acid, providing specifications, notes, applications, and various grades, making it a valuable resource for clients in need of this chemical for their health solutions. The company's commitment to quality and customer-centric approach further ensures reliable support for those utilizing Hydrochloric Acid in their processes."
Hydrite Chemical,Brookfield,,United States,501-1000 Employees,1929,Hydrite specializes in high-quality specialty chemicals and offers a range of products and services that may align with various industrial needs. Their commitment to innovative manufacturing techniques suggests a capability to produce diverse chemical solutions.
"Brainerd Chemical Co., Inc.",Tulsa,,United States,101-250 Employees,1959,"Brainerd Chemical Company specializes in providing a range of industrial chemicals, including Hydrochloric Acid (HCl), which is available in various concentrations from 1% to 36%. They emphasize safety and compliance in handling chemicals, ensuring high standards in their operations."
NEMCHEM AGRI,Lusaka,,Zambia,1001-5000 Employees,2023,Nemchem International is a prominent manufacturer and supplier that emphasizes high-quality hygiene chemistry and environmentally safe solutions. Their diverse product offerings and commitment to innovative technology may include applications relevant to cleaning and maintenance with hydrochloric acid.
Samuda Chemical Complex Ltd.,Dhaka,,Bangladesh,251-500 Employees,2006,"Samuda Chemical Complex Limited (SCCL) produces Hydrochloric Acid (HCl), highlighting its commitment to high-quality chemical production that meets rigorous international standards. Their extensive production capacity and diverse applications in various industries underscore their expertise in chemical manufacturing."
Murphy & Son Ltd,Nottingham,,United Kingdom,51-100 Employees,1887,"The company provides Hydrochloric Acid 30%, which is utilized in the food and beverage industry to adjust alkalinity and enhance desirable ions in process waters. With over a hundred years of experience, they ensure that their products meet the highest standards for consistent results."
Elchemy,Ahmedabad,,India,1-10 Employees,2021,"Elchemy specializes in providing custom-tailored chemical formulations, including Hydrochloric Acid (CAS #7647-01-0), demonstrating their commitment to quality and safety in the chemical industry. They serve as a manufacturer and supplier of Hydrochloric Acid to the USA and India."
