name,city,state,country,employees,founded,description
Secure Privacy,Copenhagen,,Denmark,11-50 Employees,2017,"The company offers a consent platform that ensures compliance with key data privacy laws such as GDPR, CCPA, and LGPD. Their solution facilitates efficient cookie consent management, making it a valuable tool for organizations focused on data privacy."
privacy provided,Bonn,,Germany,51-100 Employees,2021,"Privacy Provided, founded in 2021 and supported by Max Schrems, emphasizes the importance of GDPR-compliant service providers in the realm of data privacy. The initiative highlights key members, including OVHcloud and Servus Data, that contribute to protecting personal data and addressing privacy concerns."
OneTrust,Atlanta,,United States,1001-5000 Employees,2016,"The company emphasizes its Trust Intelligence Platform, which enhances data privacy by providing comprehensive visibility and management of data assets. This enables security and privacy teams to effectively monitor data locations and access, thereby operationalizing compliance and building trust."
Privaon Oy,Espoo,,Finland,11-50 Employees,2014,"The company is a recognized specialist in Privacy and Data Protection, offering tools and consultation services for risk assessments and privacy management. They assist clients in navigating privacy challenges and implementing GDPR requirements, positioning privacy as a competitive advantage."
Privacy Company,The Hague,,Netherlands,11-50 Employees,2014,The company emphasizes its commitment to data privacy by offering a wide range of services designed to ensure compliance with privacy regulations like the GDPR and to protect against cyber-attacks and data breaches. Their focus on building a privacy-friendly and secure organizational culture highlights their expertise in this critical area.
Privitar,London,,United Kingdom,101-250 Employees,2014,"Privitar is committed to enhancing data utilization for organizations while ensuring individual privacy is safeguarded. Their Modern Data Provisioning Platform offers secure, self-service access to data, integrating collaborative workflows and policy-based controls to maintain data security and compliance with regulations."
Privado.ai,San Francisco,,United States,51-100 Employees,2020,"Privado enhances data privacy by providing software engineering teams with comprehensive visibility and governance over personal data without the need for questionnaires. It automates the identification and management of personal data, ensuring compliance and mitigating privacy risks through its integration with source code management tools and real-time updates."
Pure Storage,Mountain View,,United States,1001-5000 Employees,2009,Pure Storage emphasizes its commitment to data protection as part of its broader strategy focused on sustainability and positive social impact.
PrivacyCloud,Madrid,,Spain,11-50 Employees,2018,"PrivacyCloud supports Marketing Technology providers in implementing Privacy by Design principles and enhancing their privacy credentials. They offer a comprehensive database and tools for vendor auditing and impact assessments, streamlining the onboarding process while ensuring robust data privacy practices."
PrivacyEngine,Dublin,,Ireland,11-50 Employees,2013,"PrivacyEngine™ is a leading provider of data privacy solutions and services, specializing in compliance with regulations like GDPR, CCPA, and HIPAA. With a robust platform and professional services, PrivacyEngine supports organizations in implementing effective data protection programs."
