name,city,state,country,employees,founded,description
Sneaks Up,Turkey,,Turkey,501-1000 Employees,2014,"Sneaks Up, a sports retailer under the Unal Group, caters to sneaker enthusiasts by offering a unique shopping experience and a Loyalty Program that enhances customer engagement through rewards and digital connectivity. Their diverse range of popular sneaker brands includes Nike, Adidas, and Jordan, ensuring a trendy selection for all styles."
Converse,Andover,,United States,1001-5000 Employees,1908,"Converse is a well-known manufacturer of sneakers, particularly recognized for its iconic Chuck Taylor All Star and One Star styles. The company offers a wide variety of sneakers on its e-commerce platform, Converse.com, where customers can also customize their designs."
Sneakare,New Delhi,,India,11-50 Employees,2021,"At Sneakare, we are dedicated to enhancing your sneaker experience by offering a diverse array of accessories and care products designed to keep your sneakers looking their best. Our innovative solutions and commitment to customer satisfaction ensure that you have the tools necessary to maintain and showcase your favorite footwear."
Sneaker District,Amsterdam,,Netherlands,11-50 Employees,2010,"Sneaker District is a dedicated sneaker retailer with a diverse selection of brands like Nike, Adidas, and Puma, available both in their physical stores and online."
SCALPERS,Seville,,Spain,501-1000 Employees,2007,"Scalpers offers a stylish pair of tricolor sneakers made from mesh with suede finishes, featuring a contrasting lateral skull design."
Sheikh Shoes,Ontario,,United States,10001+ Employees,1991,"Shiekh offers a wide selection of lifestyle sneakers and athletic shoes from top brands like Nike, Adidas, Jordan, Timberland, and Puma."
Kick Avenue,Special capital Region of Jakarta,,Indonesia,11-50 Employees,2017,"The company is a trusted marketplace for sneakers in Indonesia, specializing in guaranteeing the authenticity of all sneakers sold."
urbansole,Lahore,,Pakistan,501-1000 Employees,2005,"Urbansole is a manufacturer of quality footwear, offering a variety of stylish and casual shoes, including men's sneakers designed for comfort during intense workouts. Their product range features trendy designs that align with the latest fashion trends, catering to diverse styles."
Crepdog Crew,New Delhi,,India,51-100 Employees,2019,"The company specializes in a curated selection of highly sought-after sneakers and streetwear, catering to sneaker enthusiasts. They also provide cleaning products designed for maintaining footwear and streetwear."
Sneaker Plug India,India,,India,11-50 Employees,2019,"Sneakerplug.in is a premier retailer in India specializing in authentic sneakers, offering a curated selection of limited edition styles and brands like Air Jordans and Yeezys."
