name,city,state,country,employees,founded,description
Think Design Collaborative,New Delhi,,India,51-100 Employees,2004,"Think Design emphasizes strategic and user-centered design in its transformative solutions, offering expertise in UI/UX design, user research, and data visualization. Their comprehensive approach to design thinking aims to create meaningful impact and innovation across various industries."
DesignThinkers Group,Amsterdam,,Netherlands,51-100 Employees,,"DesignThinkers Group is a prominent innovation agency that emphasizes Design Thinking as a core component of its methodology, helping organizations transition to a human-centered approach in their innovation strategies. Their services include training and facilitating multidisciplinary teams in Design Thinking practices, which foster creative problem-solving and collaboration to address complex challenges."
DesignThinkers Group - South Africa,Cape Town,,South Africa,1-10 Employees,2014,"DesignThinkers specializes in Human Centered Design and Design Thinking, offering a variety of innovative services that enhance creativity and drive strategic innovation within organizations. Their unique approach includes customer research, strategic workshops, and training programs that empower teams to co-create solutions and improve customer experiences."
Thence: Digital Product Design & Engineering,Bengaluru,,India,51-100 Employees,2012,"Thence offers specialized Design Thinking and Consulting workshops that emphasize a deep understanding of human needs and encourage experimentation, providing businesses with innovative strategies to overcome challenges and enhance team collaboration. Their structured approach to Design Thinking not only sparks creativity but also equips organizations with effective practices to navigate digital transformation and stay relevant in a competitive landscape."
Made by People,Nairobi,,Kenya,1-10 Employees,2018,"Made by People is a Nairobi-based consulting firm that specializes in design thinking, offering services such as user experience research, design workshop facilitation, and UX training. They utilize methodologies like SCRUM and design sprints to enhance product development for organizations targeting African markets."
DY Works,Mumbai,,India,101-250 Employees,1998,"DY Works specializes in design thinking, emphasizing a holistic approach that considers the entire ecosystem of a product before design begins. This methodology allows them to create impactful solutions through empathy and cultural insights, driving disruptive growth for clients across various sectors."
La Innovation Kitchen,Barcelona,,Spain,11-50 Employees,2013,"DesignThinkers Group offers a specialized workshop series, ""Power Your Projects: Project-Applied Design Thinking,"" aimed at project managers and teams. This series provides practical tools and strategies to apply design thinking principles, enhancing project outcomes through techniques like empathy mapping, ideation, and user testing."
Design Thinking Chile,Viña del Mar,,Chile,1-10 Employees,2020,"Design Thinking Chile – Innovation Management specializes in innovation consulting, with a strong emphasis on Design Thinking as a key approach to developing new products and services. Their mission is to assist entrepreneurs and SMEs in enhancing their value propositions through a collaborative and client-centered methodology."
DESIGN THINKING* di Giulia De Andreis,Italy,,Italy,1-10 Employees,2009,"Design Thinking is a dynamic consultancy that emphasizes creative problem-solving through a design thinking approach, integrating empathy and creativity to address user needs and enhance business success."
DesignThink,Phoenixville,,United States,1-10 Employees,2008,DesignThink is a specialized service provider that emphasizes a user-centered approach in its product design and development process. Their expertise in user research and integrated design methodologies ensures the creation of innovative products that enhance user experiences across various industries.
