name,city,state,country,employees,founded,description
Bhima Jewellers Group,Kochi,,India,1001-5000 Employees,1925,"Bhima Jewellers has a rich heritage of precious metal expertise, offering a wide choice of traditional jewellery, including a silver test product. Their collection is meticulously crafted by seasoned artisans, showcasing innovative designs that reflect their commitment to quality and creativity."
Nyrstar,Zurich,,Switzerland,1001-5000 Employees,2007,"Nyrstar is a prominent manufacturer of Silver Doré and other precious metals, highlighting its expertise in the sourcing and processing of silver. With a commitment to sustainability and operations across multiple continents, Nyrstar is well-positioned to serve various industries that require silver and other metals."
New Silver,West Hartford,,United States,11-50 Employees,2019,"New Silver is a non-bank lender that provides financing solutions for the fix and flip sector, focusing on single-family residential and small balance commercial assets. They utilize proprietary technology and data analytics to streamline loan originations and reduce default risk, also offering a tool called FlipScout to help investors identify high ROI real estate projects."
Silver Objects &amp; Projects,Antwerp,,Belgium,1-10 Employees,,"Silver Objects & Projects is a retail company that offers a variety of unique and innovative products, creating an engaging shopping experience for customers."
Silver Emporium Private Limited,Mumbai,,India,51-100 Employees,1991,"Silver Emporium is a prominent manufacturer and exporter of luxury handcrafted silverware and articles in India, specializing in a wide range of silver products that adhere to high-quality standards."
Mainly Silver Design Co. Ltd,Sam Phran,,Thailand,501-1000 Employees,1991,"Mainly Silver Design Co., Ltd. specializes in fine silver jewelry manufacturing and offers ethically produced products, including the option of using 100% recycled silver, reflecting their commitment to sustainability and responsible sourcing practices. With over twenty-five years of experience, they ensure high-quality merchandise that meets clients' needs for new collections and promotions."
Silver Point Finance,Greenwich,,United States,251-500 Employees,2002,"Silver Point Capital, L.P. is a prominent investment adviser specializing in credit and special situations investing, managing around $22 billion in assets. Their direct lending business, Silver Point Finance, offers tailored financing solutions, particularly for middle-market companies."
PALLION GROUP PTY LIMITED,Sydney,,Australia,101-250 Employees,2014,"Pallion is a key player in the Australian precious metals industry, involved in the design, manufacturing, and distribution of precious metal products. They have a strong presence with multiple entities and have achieved significant accreditations, positioning themselves as a trusted partner in the sector."
BODYSTEEL AND SILVER CO. LTD.,Bang Len Subdistrict,,Thailand,501-1000 Employees,1999,"Bodysteel and Silver, a prominent manufacturer of premium body jewelry, specializes in unique designs crafted from high-quality materials, including Silver 92.5. Their commitment to innovative design and quality makes them a key player in the body jewelry market."
IGR Global,Dubai,,United Arab Emirates,11-50 Employees,2011,"IGR GLOBAL is a professional service provider in the precious metals market, offering Silver Investment Bars. Their commitment to customer-centricity and constant innovation ensures they meet the needs of their clients effectively."
