name,city,state,country,employees,founded,description
Carbon Capture,Pasadena,,United States,11-50 Employees,2019,"CarbonCapture Inc. is dedicated to decarbonizing the atmosphere through its direct air capture (DAC) technology, which efficiently filters CO2 from the air using zero emissions energy and solid sorbents. Their carbon removal service not only captures CO2 but also provides verified carbon removal credits for those interested in supporting a net zero future."
Carbon Clean Solutions,London,,United Kingdom,11-50 Employees,2009,"Carbon Clean is dedicated to achieving net zero through comprehensive carbon capture and storage solutions. Their technology, including a proprietary solvent that enhances CO2 removal, targets significant emissions reduction opportunities, particularly in steel-making and refining processes."
Aker Carbon Capture,Bærum,,Norway,11-50 Employees,2020,"Aker Carbon Capture is a prominent provider of carbon capture technology, having developed and commercially offered its unique solutions since 2005. Their advanced systems are designed to effectively capture CO₂ emissions from various sources, contributing to a more sustainable future."
Carbon Engineering,Squamish,,Canada,11-50 Employees,2009,"Carbon Engineering is at the forefront of addressing climate change through its innovative Direct Air Capture technology, which effectively removes carbon dioxide directly from the atmosphere. This approach not only targets the primary greenhouse gas responsible for climate change but also aligns with the company's vision for a sustainable future."
CO2 Capsol AS,Oslo,,Norway,1-10 Employees,2014,"The company is dedicated to accelerating the transition to a net zero future through its innovative carbon capture technologies. Their CapsolEoP® system has been successfully implemented in large-scale projects, such as Stockholm Exergi's Bio-energy Carbon Capture and Storage initiative."
Carbon GeoCapture,Laramie,,United States,1-10 Employees,2016,"The company focuses on capturing and storing carbon dioxide from various emission sources, including power plants and hard-to-decarbonize industries, as well as utilizing emerging direct air capture technologies. Their approach to carbon capture and storage is designed to effectively manage carbon emissions."
AirCapture,Berkeley,,United States,11-50 Employees,,"Aircapture is focused on deploying direct air capture (DAC) technologies to address atmospheric CO2, viewing it as an opportunity to create a circular carbon economy. The company aims to transform captured CO2 into valuable products, contributing to both environmental and economic sustainability."
Carbon BioCapture®,Miami,,United States,1-10 Employees,2019,"Carbon BioCapture LLC (CBC) specializes in innovative carbon capture technologies, particularly their patented microalgal system that not only captures carbon but also generates oxygen, cleans water, and produces biomass for various valuable applications."
Svante,Burnaby,,Canada,51-100 Employees,2007,"Svante is a leading provider of carbon capture and removal solutions, utilizing innovative solid sorbents to effectively capture and remove CO2 from industrial emissions and the atmosphere. Their technology is scalable, eco-friendly, and commercially available, making it a forward-thinking option for addressing climate change."
Carbon America,Arvada,,United States,11-50 Employees,2019,"The company focuses on the entire carbon capture value chain, from development to project closure, emphasizing their commitment to effective solutions for reducing carbon emissions. With expertise in carbon capture and storage (CCS), they aim to address the urgent need for emission reduction in the coming years."
