name,city,state,country,employees,founded,description
Podcorn,Los Angeles,,United States,11-50 Employees,2019,"Podcorn is a dedicated marketplace that connects podcasters with advertisers, specializing in native podcast sponsorships and monetization solutions. The platform offers various services, including organic host-read integrations and product reviews, enabling podcasters to earn money through branded content deals while providing brands with transparent and effective advertising options."
SXM Media,Oakland,,United States,1001-5000 Employees,,"SXM Media specializes in podcast advertising, providing tailored audio solutions that effectively reach a diverse audience. With a strong focus on creative consultation and end-to-end production, the company enhances marketing strategies through innovative podcast ad integration."
Ad Aures,Paris,,France,1-10 Employees,,"Ad Aures is a specialized service provider for the podcasting industry, offering a Contextual Recommendation Engine that helps identify relevant podcasts and ads. They also provide innovative solutions like ""Listen-To-Click"" ads and the Castopod hosting platform, which enhances monetization and analytics for podcasters."
ADOPTER Media A Podcast Advertising Agency,Las Vegas,,United States,1-10 Employees,2016,"ADOPTER MEDIA is a full-service podcast advertising agency that specializes in creating and managing effective podcast ad campaigns and sponsorships. With extensive experience in the field, they focus on educating businesses about podcast advertising and matching quality brands with engaged audiences to drive successful marketing efforts."
PodSearch Inc.,Los Angeles,,United States,11-50 Employees,2017,"PodSearchAD is a specialized podcast advertising agency with over 10 years of experience, adept at creating successful campaigns for various clients. They manage the entire process of podcast ad buying across a vast network, utilizing detailed data to optimize strategies and help businesses achieve their marketing goals through effective podcast advertising."
AudioStaq,United States,,United States,1-10 Employees,2017,"The company provides a modern podcasting platform that offers targeted advertising tools and dynamic ad insertion, making podcast advertising simple and effective. With features like real-time analytics and programmatic ad buying, they help advertisers reach a growing audience of engaged listeners."
Ossa,New York,,United States,11-50 Employees,2019,"The company offers a specialized platform that enhances podcast advertising by streamlining campaign management for ad agencies, advertisers, and networks. It addresses key challenges such as creator payouts and facilitates the entire process of host-read endorsement ad campaigns, making it easier for teams to focus on growth and effective marketing strategies."
Next Broadcast Media,Dubai,,United Arab Emirates,1-10 Employees,2019,"Next Broadcast Media specializes in podcast advertising, offering access to a vast network of shows and platforms to maximize audience reach. Their services include dynamic ads, host-read ads, and the creation of branded podcast series, all designed to enhance brand engagement and marketing strategies."
"Midroll Media, LLC",Los Angeles,,United States,101-250 Employees,2013,"Midroll Media, part of SXM Media, specializes in podcast advertising, offering comprehensive strategies to connect brands with audiences through various audio platforms. With access to over 150 million monthly listeners and innovative ad technology, they ensure targeted and effective campaigns that enhance the podcast advertising experience for brands."
Wildcast,San Diego,,United States,1-10 Employees,2020,"Wildcast specializes in podcast advertising, offering a comprehensive platform that simplifies campaign management and connects clients with a vast network of podcasts. Their services include precise targeting, host-read opportunities, and robust reporting, enabling businesses to effectively reach their audience and drive engagement through authentic storytelling."
