name,city,state,country,employees,founded,description
Cryotherm GmbH & Co. KG,Kirchen (Sieg),,Germany,,,"Cryotherm is a german manufacturer of cryogenic sample storage containers for safe short- and long-term storage of biological and medical samples in liquid nitrogen. We also produce vacuum-insulated tanks and transfer lines for helium, nitrogen, oxygen, argon, and hydrogen."
GKN Hydrogen,Bruneck - Brunico,,Italy,251-500 Employees,2021,"GKN Hydrogen is dedicated to combating climate change by providing innovative and safe hydrogen storage solutions. They specialize in long-term storage systems that effectively store green hydrogen derived from renewable energy sources like solar, wind, and hydro, ensuring sustainability and reliability for the future energy transition."
MAHYTEC,Dole,,France,11-50 Employees,2008,"MAHYTEC specializes in hydrogen storage, offering both solid and compressed storage solutions that adhere to international standards, ensuring high quality and reliability. Their innovative technology utilizes hydrides to absorb and store significant amounts of hydrogen at low pressure and room temperature, making them a key player in the hydrogen energy sector."
Honeywell Performance Materials & Technologies,Houston,,United States,10001+ Employees,,Honeywell Performance Materials & Technologies (PMT) is actively supporting the transition towards a hydrogen economy through its innovative hydrogen solutions. Their expertise in gas measurement and regulation technologies aligns with the growing demand for effective hydrogen storage and management.
Hydrexia,Greater Brisbane,,Australia,11-50 Employees,2006,"Hydrexia specializes in hydrogen storage technology, particularly using proprietary magnesium alloys. The company focuses on developing equipment for hydrogen refueling stations and aims to enhance industrial hydrogen storage and delivery."
Humble Hydrogen Ltd.,London,,United Kingdom,51-100 Employees,2018,"The company emphasizes its commitment to developing sustainable solutions, including hydrogen storage, as part of its efforts to combat global warming and pollution. Their focus on hydrogen as a clean energy source aligns with the vision of utilizing water for fuel, highlighting the potential of hydrogen to contribute to a greener economy."
H2GO Power,London,,United Kingdom,1-10 Employees,2014,"The company is developing a compact hydrogen storage system that is safer and lighter than traditional pressure tanks, utilizing advanced materials and AI algorithms for optimal management and efficiency. Their innovative portfolio includes technologies for storing excess renewable energy and facilitating hydrogen exports, addressing the need for clean energy solutions."
Hy Stor Energy,Jackson,,United States,11-50 Employees,2021,"Hy Stor Energy is focused on developing and advancing green hydrogen production, storage, and delivery at scale in the United States. Their efforts include establishing large-scale, long-duration green hydrogen hubs, which are essential for the reliable storage of renewable energy."
HySiLabs,Aix-en-Provence,,France,1-10 Employees,2015,"HySiLabs has developed an innovative solution for hydrogen storage and transportation, utilizing a unique liquid carrier called HydroSil, which allows hydrogen to be stored and transported similarly to conventional liquids."
H2MOF,Irvine,,United States,11-50 Employees,,"The company is addressing the critical challenge of safe and efficient hydrogen storage, which is essential for the hydrogen economy. Their H2MOF technology offers solid-state hydrogen storage solutions designed with atomic precision, facilitating the storage and transport of hydrogen more effectively and safely."
