name,city,state,country,employees,founded,description
Asia Poultry Feeds (Pvt) Ltd.,Lahore,,Pakistan,5001-10000 Employees,1993,"Asia Poultry Feeds is dedicated to providing high-quality and consistent poultry feed, ensuring the health of animals and the satisfaction of farmers and consumers. Their commitment to regular supply and quality is integral to their mission of promoting good through healthy food production."
NATIONAL FEED CO LTD,Riyadh,,Saudi Arabia,101-250 Employees,1984,"Feedco specializes in producing a variety of balanced poultry feeds, including non-broiler and layer chicken feeds, tailored for different stages of rearing and production. Their commitment to high-quality, easily digestible protein and energy equivalence supports enhanced growth and overall animal health."
De Heus Myanmar Ltd,Yangon,,Myanmar,10001+ Employees,,"De Heus Animal Nutrition is a prominent supplier of poultry feed, providing not only high-quality feeds but also on-farm advice related to housing, climate, and health management. Their commitment to innovation and feed efficiency helps customers optimize production costs."
Skylark Feeds Private Limited,India,,India,1001-5000 Employees,1980,"Skylark Feed is a leading poultry feed company in India, offering a variety of well-balanced feeds designed to meet the specific nutritional needs of different birds, including Broiler, Layer, and Parent Feeds. Their state-of-the-art facilities and commitment to quality ensure timely delivery of fresh and wholesome poultry feed, making it a preferred choice in the market."
Grupo Santa Elena,Lima Metropolitan Area,,Peru,1001-5000 Employees,1992,"The company is a leading poultry manufacturer that emphasizes balanced nutrition for healthy and strong birds, ensuring high-quality protein products. With over 20 years of experience, it integrates innovative food processing techniques and manages the production of balanced feed."
Poultry Dairy & Feed News Point,Hyderabad,,India,1-10 Employees,2014,"The company, Poultry Dairy Feed, offers comprehensive coverage on livestock and feed, highlighting its focus on the poultry sector."
De Heus India,Rajpura,,India,251-500 Employees,,"The company specializes in poultry feed and goes beyond just supplying it by offering on-farm advice related to housing, climate, farm management, and health issues. They are committed to increasing production and sustainability for farmers, ensuring they have the necessary support and resources."
Kemin Industries,Des Moines,,United States,1001-5000 Employees,1961,"The company highlights its commitment to meeting the global demand for safe animal protein, which includes a focus on poultry feed quality products. Their efforts are directed towards providing nutritious ingredients that enhance the health and performance of animals, ultimately supporting a secure food supply."
Al-Watania Poultry (Egypt),Giza,,Egypt,1001-5000 Employees,2006,"Al Watania Poultry Company is a prominent player in the poultry industry, with a dedicated feed production division that supports its operations."
PECO FOODS INC,Tuscaloosa,,United States,5001-10000 Employees,1937,"Peco is a prominent poultry manufacturer that supplies feed along with chicks and medication, providing essential support for poultry farmers. With a dedicated feed mill and a commitment to quality, Peco plays a vital role in the poultry production ecosystem."
