name,city,state,country,employees,founded,description
MTGRASS,Shijiazhuang,,China,501-1000 Employees,2003,"The company, a leading supplier of artificial grass, highlights its product's significance as the designated grass for the Bird’s Nest during the 2008 Beijing Olympic Games. Their synthetic grass offers a green landscape year-round, featuring advanced technology that enhances properties like UV resistance and durability, making it an excellent alternative to natural lawns."
Perfectly Green Artificial Grass,Wealden,,United Kingdom,11-50 Employees,,"The company specializes in high-quality artificial grass solutions for both commercial and residential properties, offering a wide range of permeable, pet-friendly products. They emphasize convenience with no mowing or watering required and provide approved installers to ensure a seamless experience."
Guangzhou Artificial Grass,Guangzhou City,,China,51-100 Employees,2002,"ArtificialGrass.com offers a diverse range of artificial grass suitable for both domestic and commercial use, including pet-friendly options. They provide a complete system for installation, along with fitting accessories and materials, making it easy to enhance your outdoor space."
Artificial Grass Store,Ireland,,Ireland,1-10 Employees,,"Artificial Grass Store specializes in the installation of high-quality artificial grass products throughout Dublin, Ireland, catering to various needs such as commercial areas, gardens, and event displays. They also offer complementary products like vertical gardens and shockpads for enhanced safety and aesthetics."
The Artificial Grass Company,Bangor,,United Kingdom,1-10 Employees,,"The Artificial Grass Company specializes in high-quality artificial grass products, offering quick supply and installation services, making them a leading supplier and installer in Ireland."
Great Grass,Manchester,,United Kingdom,1-10 Employees,2009,"Great Grass is the largest supplier of artificial grass in the UK, offering a wide range of products suitable for various applications. Their artificial grass is easy to install, maintenance-free, and comes with a 10-year product guarantee."
ProGreen International,Charleston,,United States,51-100 Employees,1987,"ProGreen specializes in providing high-quality, durable artificial grass products, highlighting their commitment to American manufacturing. With a diverse range of turf options suitable for lawns, dogs, and sports, ProGreen offers resources to help customers choose the right type for their needs."
EASYGRASSE (PTY) Ltd,Cape Town,,South Africa,11-50 Employees,2008,"EASYGRASSE specializes in the professional installation of high-quality artificial grass for various settings, including homes, schools, and sports clubs. Their eco-friendly and low-maintenance synthetic grass products are accredited by FIFA and FIH, ensuring advanced solutions for both indoor and outdoor spaces."
Artificial Grass Specialists Greece,Municipality of Markopoulo Mesogaias,,Greece,1-10 Employees,,"Artificial Grass Specialists is a trusted partner in the distribution and installation of high-quality artificial grass, utilizing advanced equipment to ensure products that are safe and tested for superior quality. Their passion lies in providing synthetic turf that closely resembles the natural look and feel."
Festival Turf,Las Vegas,,United States,1-10 Employees,,"The company is a leading supplier and manufacturer of artificial grass, offering a diverse selection of high-quality synthetic turf for both residential and commercial applications. Their products are designed for durability and realism, making them suitable for various uses like landscapes, playgrounds, and athletic facilities, all backed by a 15-year warranty."
