name,city,state,country,employees,founded,description
Orange Cyberdefense,Courbevoie,,France,1001-5000 Employees,2002,"Orange Cyberdefense is a prominent cybersecurity service provider that offers a comprehensive array of solutions, including Managed Security Services and Cloud Security, aimed at protecting businesses from cyber threats. Their commitment to building a safer digital society underscores their expertise in safeguarding organizations through advanced technologies."
DirectDefense,Englewood,,United States,51-100 Employees,2012,"DirectDefense is dedicated to enhancing clients' security through best-practice programs and managed services, focusing on protecting data and critical infrastructures from advanced threats. Their strategic approach aims to build cyber resilience and eliminate risks, making them a key player in the cyber defense sector."
Security On-Demand,San Diego,,United States,101-250 Employees,2002,"DeepSeas specializes in cyber defense, offering personalized and reliable solutions designed to protect businesses from cyber threats. With a team of experienced cybersecurity experts, they tailor their services to meet the specific needs of organizations, ensuring a robust security program."
Cybereason,Boston,,United States,1001-5000 Employees,2012,"Cybereason specializes in cybersecurity, offering the Cybereason Defense Platform, which equips cyber defenders with advanced detection, response technologies, and proactive threat hunting. This platform enables organizations to swiftly detect and remediate cyber threats using machine learning and extensive threat intelligence, making it a crucial tool for combating advanced persistent threats and malware."
Cyber Threat Defense,Cluj-Napoca,,Romania,11-50 Employees,2017,"The company's experts utilize the same tools and tactics as cyber criminals to help organizations identify vulnerabilities that could be exploited by attackers, emphasizing their focus on cyber threat defense."
UnderDefense,Jacksonville,,United States,251-500 Employees,2017,"UnderDefense is a globally recognized cybersecurity firm that specializes in cyber resiliency consulting and technology-enabled services. Their comprehensive approach equips organizations with the tools and strategies to foresee, manage, and neutralize cyber threats, ensuring robust defense mechanisms against potential security breaches."
Cyber Defense Solutions,Lorton,,United States,11-50 Employees,,"Cyber Defense Solutions (CDS) is a prominent cybersecurity services and solutions company that has been recognized for its rapid growth and commitment to excellence. With a focus on providing cutting-edge solutions and a variety of training options, CDS is well-equipped to enhance your organization's cybersecurity capabilities."
CyberProof,Aliso Viejo,,United States,501-1000 Employees,2017,"CyberProof is dedicated to providing robust cybersecurity solutions, particularly through its advanced Managed Detection & Response (MDR) services, which are essential for protecting against cyberattacks in cloud-native environments. Their comprehensive offerings, including Security Information and Event Management (SIEM) and Threat Intelligence, position them as a key player in enhancing cyber defense for global enterprises."
Cyber Warfare Range,Gilbert,,United States,1001-5000 Employees,2012,"The company specializes in cybersecurity training and development, offering hands-on programs that focus on Cyber Defense, Incident Response Planning, and more. Their 24x7 live-fire Cyber Warfare Range provides real-world training designed to cultivate skilled cyber warriors and professionals in the field."
Airbus CyberSecurity,Élancourt,,France,501-1000 Employees,2010,"Airbus Defence and Space's Cyber business specializes in advanced cyber security solutions for defense and governmental clients, focusing on protecting critical infrastructure from cyber threats. Their offerings include managed security services, encryption, incident response, and an advanced simulation solution called CyberRange for realistic cyber attack scenarios."
