name,city,state,country,employees,founded,description
Gloria,Peru,,Peru,1001-5000 Employees,1941,"Gloria is a prominent player in the Peruvian dairy market, specializing in a variety of dairy products, including yogurt."
Company Kitchen,Mission,,United States,1001-5000 Employees,2010,"Company Kitchen offers a variety of fresh, healthy foods, including Chobani Greek Yogurt, as part of its comprehensive workplace food service solution. This focus on nutritious options enhances wellness at work and sets the company apart from others."
Lactolac S.A. de C.V.,El Salvador,,El Salvador,1001-5000 Employees,1984,"The company specializes in high-quality dairy products, including a variety of yogurts under the YES brand, such as regular liquid yogurt, semi-solid yogurt, Vitalité Yogurt, Greek Yogurt, and Children's Yogurt. With over 38 years of experience, the company emphasizes safety, quality, and sustainability in its yogurt production."
General Mills Convenience & Foodservice,Golden Valley,,United States,10001+ Employees,,"General Mills North America Foodservice offers a diverse range of yogurt products, including solutions for culinary and beverage applications. Their portfolio features beloved brands like Yoplait, ensuring foodservice professionals have access to quality yogurt that meets consumer demand."
Lancashire Farm Dairies,Rochdale,,United Kingdom,51-100 Employees,1984,"The company takes pride in the quality of its yogurt, often entering it into awards, and offers a variety of options including Mango Low Fat Bio Yogurt, Fat Free Natural Yogurt, and Greek Style Luxury Yogurt, highlighting their commitment to delivering a premium product."
Bio Food Products Ltd,Nairobi,,Kenya,251-500 Employees,1989,"The company specializes in producing a variety of healthy food products, prominently including stirred fruit yoghurt, lactose-free yoghurt, and probiotic yoghurt drinks, all aimed at providing clean and tasty options for health-conscious consumers."
Prairie Farms Dairy Inc.,Edwardsville,,United States,5001-10000 Employees,1938,"Prairie Farms Dairy, Inc. produces a variety of yogurts, including whole milk, lowfat, and fat-free options, highlighting their commitment to quality milk sourced from over 600 family-operated farms."
Arla Foods,Sollentuna kommun,,Sweden,10001+ Employees,2000,"Arla is committed to sustainability in dairy farming, with a focus on reducing carbon footprints and enhancing production practices. They have recently launched two new types of Yoggi Yalla, highlighting their dedication to providing tasty and sustainable yogurt options."
Danone,Paris,,France,10001+ Employees,1919,"Danone is a world-leading food company that specializes in essential dairy and plant-based products, highlighting its commitment to innovative food that positively impacts health."
Hiland Dairy,Springfield,,United States,101-250 Employees,1938,"Hiland Dairy emphasizes its commitment to quality and sustainability, offering wholesome and healthy yogurt made from responsibly treated animals. Their rigorous safety standards ensure that the yogurt produced is of top quality, making it a delicious choice for families."
