name,city,state,country,employees,founded,description
Modular Furniture Group,Omaha,,United States,1-10 Employees,1975,"Modular Furniture Group specializes in providing custom modular furniture systems, allowing businesses to expand, renovate, or design workspaces that are both functional and aesthetically pleasing. Their use of advanced woodworking technology and a nationwide team of specialists ensures high-quality, tailored solutions that can be installed quickly, often over a weekend."
SMK Modulars LLP,Vadodara,,India,11-50 Employees,,"SMK Modulars LLP is a leading manufacturer and supplier of a diverse range of modular furniture for residential interiors, highlighting their commitment to quality, durability, and innovative designs. With over 25 years of experience, they provide factory-finished modular furniture tailored to clients' needs, ensuring timely project completion."
Modular Interiors Ltd,Stevenage,,United Kingdom,11-50 Employees,2013,"Modular Interiors specializes in offsite manufactured fit-out solutions, offering a comprehensive service that includes design, procurement, and installation. Their commitment to sustainability is evident in their practices of reducing site deliveries and recycling waste."
Module Incorporated Ltd,United Kingdom,,United Kingdom,1-10 Employees,2020,"Module is a UK-based manufacturer of innovative modular furniture systems that offer stylish and customizable solutions, including bookcases, media units, and more. Their unique design allows for easy assembly and disassembly, enabling users to adapt their furniture to fit any space and need."
Advanced Furniture,Ebbw Vale,,United Kingdom,51-100 Employees,1979,"Advanced Furniture specializes in modular seating solutions, offering a range of flexible upholstered bench systems and lounge seating that can be easily adapted to various spaces. Their products, such as the Urban Bench & Table System and Neptune Modular Seating, emphasize versatility and customization for educational and contract environments."
leaffurniture Pvt Ltd,Bengaluru,,India,5001-10000 Employees,2007,"Leaf Furniture Pvt Ltd is a leading modular furniture manufacturer in Bangalore, specializing in a wide range of products including modular office furniture, workstations, home furniture, and modular kitchens. They emphasize innovation and quality, using finely chosen woods to create customized solutions that combine unique style and durability."
SABISH INTERIO,New Delhi,,India,51-100 Employees,2018,"Sabish Interio specializes in modular furniture, offering a wide range of customized solutions for both commercial and residential spaces. Their dedicated manufacturing facility in Noida ensures that each piece is tailored to the client's specifications, with options for workstations, storage, and more, reflecting the brand image or individual preferences."
Sunon Furniture,Hangzhou City,,China,1001-5000 Employees,1991,"Sunon is a prominent manufacturer specializing in modular office furniture, focusing on creating efficient and comfortable products that enhance workplace wellbeing and productivity. Their innovative designs and strong manufacturing capabilities offer diverse solutions for various work environments, making them a key player in the modular furniture market."
"Haworth, Inc.",Holland,,United States,5001-10000 Employees,1948,"Haworth is a leading manufacturer of office furniture, offering a variety of modular solutions designed to enhance workplace culture and employee engagement. Their focus on creating organic workspaces and systems furniture aligns with the growing demand for flexible and adaptable office environments."
Krug,Kitchener,,Canada,251-500 Employees,1880,"Krug is a prominent designer and manufacturer of modular furniture, particularly highlighting its Amelio Modular collection, which features a variety of customizable components such as adjustable tables and storage modules. This diverse range is designed to meet the needs of various environments, including office and healthcare settings."
