name,city,state,country,employees,founded,description
Formwork Direct,Sprockhövel,,Germany,11-50 Employees,2008,"Formwork Direct is a prominent player in the UK construction industry, specializing in the hire and sale of formwork and falsework systems, supported by over 30 years of experience. They offer comprehensive design services and a wide range of products, ensuring tailored solutions and timely delivery for diverse project needs."
Malinga Scaffolding & Formwork pty ltd,Johannesburg,,South Africa,11-50 Employees,2016,"Malinga Scaffolding and Formwork (PTY) LTD specializes in providing a variety of formwork solutions, ensuring flexibility and cost-effectiveness for their customers. Their commitment to exceptional service and a skilled workforce allows them to handle projects ranging from standard to highly complex formwork needs."
Variant Factory LTD,Kharkiv,,Ukraine,1001-5000 Employees,1990,"Variant Factory Ltd is a prominent manufacturer of formwork systems, offering a wide array of products such as wall formwork, slab formwork, and special formwork solutions tailored for unique construction projects. With over 20 years of experience and a commitment to innovation and quality, the company ensures that their formwork systems meet diverse engineering challenges and construction standards."
Global Formwork Systems Inc.,Caledon,,Canada,1-10 Employees,2020,"Global Formwork specializes in providing tailored formwork solutions for cast-in-place concrete applications, offering detailed layout drawings and comprehensive recommendations to meet the unique needs of construction projects. Their focus on precision and innovation ensures that clients receive high-quality and efficient formwork options."
ULMA,Fair Lawn,,United States,1001-5000 Employees,1961,"ULMA Construction is a prominent manufacturer and supplier of innovative formwork systems, offering a comprehensive range designed to enhance performance and safety in construction projects. Their extensive experience and global presence ensure clients receive customized solutions and on-site support throughout the project lifecycle."
Concrete Forms Systems,New York,,United States,1-10 Employees,,"Concrete Forms Systems specializes in plastic formwork solutions ideal for onsite construction of concrete structures such as columns, walls, and foundations. Their modular and lightweight designs offer versatility and ease of use, making them a superior alternative to traditional methods."
STEN Formwork Systems,Mollet del Vallès,,Spain,501-1000 Employees,1982,"The company specializes in innovative formwork systems for the construction industry, offering a diverse range of products such as wall, slab, and climbing formwork designed to meet various concrete structure needs. Their commitment to quality and comprehensive service, including project analysis and on-site assistance, positions them as a leader in the formwork industry."
Formworks Design Ltd.,Waitematā,,New Zealand,1-10 Employees,1955,"Formworks is a specialized service provider in product and industrial design, emphasizing a user-centered approach and a diverse range of manufacturing processes. Their expertise in product development and design excellence positions them well to innovate and enhance various products and experiences."
Max Frank,Leiblfing,,Germany,501-1000 Employees,1962,"MAX FRANK specializes in innovative formwork solutions for concrete and reinforced concrete construction. Their Pecafil® permanent formwork and Stremaform® stay-in-place systems are designed for foundations and structural components, enhancing durability and efficiency in building projects."
The Formwork s.r.l,San Donato Milanese,,Italy,11-50 Employees,2010,"The Formwork specializes in manufacturing and marketing formwork systems for the construction industry, offering custom-made solutions to meet specific project requirements. Their focus on technical solutions and high-quality equipment ensures they effectively address the needs of medium-small construction sites."
