name,city,state,country,employees,founded,description
LiB.energy,Newcastle-under-Lyme,,United Kingdom,1001-5000 Employees,2020,"LiB.energy specializes in providing advanced battery technology solutions, focusing on the transition to cleaner lithium energy systems. Their Energy Storage System is designed to meet diverse client needs, offering customizable and high-grade batteries that are safe and have a competitive cycle life."
Blattner Energy,Avon,,United States,1001-5000 Employees,1907,"Blattner Energy is a leading renewable energy EPC contractor that emphasizes its expertise in energy storage, highlighting its ability to provide reliable battery storage solutions. With a commitment to innovation and client satisfaction, Blattner is well-equipped to meet the growing demands of the energy storage market."
Solar MD,Durban,,South Africa,101-250 Employees,2014,"Solar MD specializes in developing and manufacturing efficient battery storage systems that harness electricity from renewable energy sources, utilizing safe Lithium-Ion technology. Their innovative energy storage solutions, produced in a modern factory in Cape Town, South Africa, are designed for both residential and commercial applications, ensuring energy security and optimized self-consumption."
Tianneng Group Official 天能集团官方,Huzhou,,China,10001+ Employees,1986,"Tianneng Group is a prominent player in the battery industry, focusing on various types of batteries, including energy storage batteries. With a strong emphasis on R&D and production, Tianneng integrates its operations to support the growing demand for energy storage solutions."
Linxon,Rust,,Germany,501-1000 Employees,2018,"Linxon provides advanced battery storage solutions for various applications, contributing to the development of a sustainable and flexible energy system."
Pure Storage,Mountain View,,United States,1001-5000 Employees,2009,"Pure Storage specializes in innovative data storage solutions, offering a range of products and services that support efficient data management in cloud environments. Their technologies, including solid-state disks and advanced analytics, emphasize real-time and secure data access, which is crucial for organizations looking to enhance their data storage capabilities."
Northvolt,Stockholm,,Sweden,1001-5000 Employees,2016,"Northvolt AB is dedicated to producing sustainable lithium-ion batteries that significantly reduce carbon emissions, aiming to support electrification and renewable energy storage. Their commitment to clean manufacturing and battery recycling underscores their role in the transition to a decarbonized future."
BatteryLoop,Gothenburg,,Sweden,11-50 Employees,2018,"BatteryLoop specializes in scalable and circular energy storage systems, particularly through their BLESS™ solution that repurposes electric vehicle batteries. Their offerings, which include energy audits and peak shaving solutions, are designed to help organizations efficiently store and manage energy, ultimately reducing costs and improving power supply."
EXIDE Industries,Kolkata,,India,10001+ Employees,1947,"Exide is a leading battery manufacturer in India, recognized for its commitment to providing reliable battery solutions for power and infrastructural projects, making it a key player in the battery storage sector."
Exide Technologies,United States,,United States,10001+ Employees,1888,"Exide Technologies, LLC specializes in battery products and services, highlighting their focus on energy solutions, including battery energy storage."
