name,city,state,country,employees,founded,description
Peter Paul Philippine Corporation,Pasig,,Philippines,5001-10000 Employees,1946,"The company specializes in producing organic virgin coconut oil, leveraging its location in the heart of coconut plantations in Luzon to ensure a consistent supply of fresh premium coconuts year-round."
Coconut Merchant,London,,United Kingdom,1-10 Employees,2014,"Coconut Merchant offers a diverse range of coconut products, including their best-selling Raw Organic Extra Virgin Coconut Oil, which is 100% natural, unrefined, and cold-pressed to preserve its goodness. This versatile coconut oil is not only ideal for cooking and baking but also serves as a moisturizer and natural make-up remover, making it a valuable addition to any kitchen or beauty routine."
Cocoguru Coconut Industries Private Limited,India,,India,11-50 Employees,2010,"Cocoguru Coconut Industries Private Limited specializes in manufacturing 100% pure coconut oil, including a unique high grade/roasted variety not found elsewhere in coastal Karnataka. Their products are widely available across the region and on major e-commerce platforms, highlighting their commitment to quality and accessibility."
Bioriginal,Saskatoon,,Canada,251-500 Employees,1993,"Bioriginal specializes in high-quality coconut oil, offering both organic virgin and refined options. With over 15 years of experience, the company ensures a reliable supply, making it ideal for various applications in food, cosmetics, and nutritional supplements."
Max care-virgin coconut oil,Kunigal,,India,501-1000 Employees,1983,"The company offers 100% natural Virgin Coconut Oil, emphasizing its high quality and versatility for cooking, dietary use, and skincare, making it especially suitable for delicate baby skin. Their manufacturing process ensures that only the best coconuts are used, highlighting their commitment to purity and health benefits."
A.G Organica Private Limited,Greater Noida,,India,51-100 Employees,1994,"AG ORGANICA is a leading manufacturer and supplier of therapeutic-grade organic oils, including organic virgin coconut oil. They specialize in providing high-quality coconut carrier oil and custom formulations, ensuring that their products meet the needs of various brands."
Suminter India Organics,Mumbai,,India,251-500 Employees,2004,"Suminter India Organics is a Mumbai-based manufacturer that offers a diverse range of organic products, including coconut. The company's commitment to sustainable farming and high-quality standards ensures that their coconut and other organic items meet rigorous quality and ethical practices."
Waguruwela Oil Mills (Pvt) Ltd,Sri Lanka,,Sri Lanka,251-500 Employees,2013,"Waguruwela Oil Mills (Pvt) Ltd is a specialist manufacturer of coconut-based products, prominently featuring Organic Extra Virgin Coconut Oil. With over 40 years of experience, the company emphasizes health-oriented products and adheres to rigorous quality standards, ensuring a commitment to product safety and organic certification."
Coconut Oil Shop,Fiordland Community,,New Zealand,1-10 Employees,2009,"The company offers a range of coconut-based products, including bulk Organic Coconut Oil and Virgin Coconut Oil Powder. Their focus on providing hard-to-find coconut products highlights their commitment to quality and accessibility."
Conscious Coconut,Clearwater,,United States,1-10 Employees,2014,"The company offers sustainable Virgin Unrefined Coconut Oil, highlighting its commitment to fair trade practices and environmental responsibility."
