name,city,state,country,employees,founded,description
Pharma Machinery Ltd,Waverley,,United Kingdom,1-10 Employees,,"Pharma Machinery specializes in providing high-quality machinery for the pharmaceutical industry, offering a wide range of equipment including blister machines, aseptic filling solutions, and tablet presses. With exclusive partnerships with leading global manufacturers, the company ensures cutting-edge technologies and comprehensive support for its clients' packaging needs."
MachineDaddy,Ahmedabad,,India,11-50 Employees,2019,"MachineDaddy is a leading manufacturer of high-quality pharmaceutical machinery, offering a wide range of specialized equipment solutions. With over 12 years of experience, they focus on customized, automated systems that enhance production efficiency, making them a trusted partner for all pharmaceutical machinery needs."
Pharma Technology,Nivelles,,Belgium,51-100 Employees,1993,"Pharma Technology is a specialized manufacturer of process equipment for the pharmaceutical industry, offering solutions such as dedusting, metal detection, and in-process control tailored to the needs of pharmaceutical companies. With a commitment to innovation, the company enhances manufacturing efficiency and product quality through advanced technologies and a diverse product range."
GMP Machineries & Packaging,Ahmedabad,,India,51-100 Employees,2010,"GMP Machinery & Packaging is a leading manufacturer of advanced pharmaceutical machinery, providing a wide range of products including liquid filling machines, tablet presses, and capsule fillers, all adhering to cGMP standards. Their commitment to quality and comprehensive solutions positions them as a key player in the pharmaceutical machinery industry, catering to both domestic and international markets."
IMA Group,Castenaso,,Italy,5001-10000 Employees,1961,IMA S.p.A. specializes in the design and production of automatic machines for processing and packaging in the pharmaceuticals sector. The company's focus on advanced technologies and its extensive experience make it a key player in pharmaceutical machinery.
Canaan Technology Group,Wenzhou,,China,501-1000 Employees,2000,"Zhejiang Canaan Technology Limited is a prominent manufacturer of pharmaceutical machinery in China, specializing in solid dosage production lines that include high shear mixers, tablet press machines, and capsule filling machines. The company's commitment to R&D and innovation ensures that all equipment is CE certified and meets high industry standards."
NU Pharma Engineers & Consultant,Ahmedabad,,India,11-50 Employees,2011,"NU Pharma Engineers & Consultant specializes in manufacturing a diverse range of pharmaceutical machinery, including Rapid Mixer Granulators, Fluid Bed Dryers, and Ointment Manufacturing Plants, all designed to meet stringent industry standards. With 15 years of experience, the company offers turnkey solutions for pharmaceutical production, ensuring high-quality and reliable equipment for various applications in the industry."
Ambica Pharma Machines Pvt Ltd,Ahmedabad,,India,51-100 Employees,1969,"Ambica Pharma Machines Pvt. Ltd. is a prominent manufacturer of pharmaceutical machinery, offering a wide range of products such as washing machines, filling machines, capping and sealing machines, and labeling machines. Their innovative packaging solutions and adherence to industry standards make them a key player in the pharmaceutical sector."
Tien Tuan Pharmaceutical Machinery Co. Ltd,Ho Chi Minh City,,Vietnam,251-500 Employees,1990,"Tien Tuan is a specialized manufacturer of high-quality pharmaceutical machinery, offering a comprehensive range of products and solutions for solid dosage forms that comply with international standards such as EU-GMP and cGMP. Their offerings include milling, weighing, dispensing, granulation lines, coating systems, and packaging solutions, making them a key player in the pharmaceutical industry."
Pharma Chem Machineries,Mumbai,,India,11-50 Employees,1983,"Pharma Chem Machineries is a prominent manufacturer of pharmaceutical packaging machinery, offering a wide range of products including mixers, capsule filling machines, and tube filling machines. Their commitment to innovation and automation solutions enhances packaging and quality control for the pharmaceutical industry."
