name,city,state,country,employees,founded,description
Vynova Group,Tessenderlo-Ham,,Belgium,1001-5000 Employees,2015,"The company highlights its commitment to sustainable manufacturing and offers a range of high-standard products, including Potassium Hydroxide Solution. This colorless, inorganic liquid is recognized as a strong base with numerous industrial and consumer applications."
Life Supplies NV,Olen,,Belgium,11-50 Employees,2011,"Life SUPPLIES is a market leader in additives for the animal feed sector, offering a wide range of products, including potassium hydroxide."
Goldcure For Medical Supply,Cairo,,Egypt,251-500 Employees,2020,"The company offers high-quality medical supplies, including potassium hydroxide (Merck) in 1 kg packaging, which meets the analytical specifications of Ph. Eur. and BP."
ibuychemikals.com,Chennai,,India,501-1000 Employees,2016,"Ibuychemikals is a prominent online supplier of Potassium Hydroxide Flakes, Extra Pure, emphasizing their commitment to quality and timely delivery. They offer a hassle-free sourcing experience for both small and large quantities of chemicals."
Lab Pro Inc,Sunnyvale,,United States,11-50 Employees,1979,"Lab Pro offers Potassium Hydroxide Hipur Pel. in 10lbs, highlighting their extensive range of chemicals and reagents for laboratory use."
Abdullatif H. Abuljadayel & Sons CO.,Jeddah,,Saudi Arabia,251-500 Employees,1984,"The company, Abdullatif H. Abuljadayel & Sons Co, offers Potassium Hydroxide Flakes (Caustic Potash) in 500 g packaging, highlighting its commitment to quality and specifications for analytical applications."
Sparchem,Mumbai,,India,11-50 Employees,2000,"Sparchem is a prominent merchant and multilevel marketer in India, specializing in chemicals, including Potassium Hydroxide Flakes. The company emphasizes quality and aims to meet the growing demands of various industries, such as pharmaceuticals and paints."
TRINTERNATIONAL INC. - @TRIChemicals,Seattle,,United States,11-50 Employees,1994,"Catalynt offers Potassium Hydroxide, a versatile white, odorless solid used across various industries. Their expertise in chemical distribution and raw materials sourcing ensures customers have access to this essential compound."
Indenta Group,Mumbai,,India,51-100 Employees,1970,"Indenta Group is a leading global provider of integrated solutions for the pharmaceutical and personal care industries, offering potassium hydroxide pellets among its value-added products. With a strong commitment to sustainability and quality, Indenta ensures that its products meet high standards."
ATP Group,Town of Mamaroneck,,United States,101-250 Employees,1991,"ATPGroup offers potassium hydroxide in a 45% concentration, highlighting its commitment to providing a diverse range of high-quality products and solutions for various industries."
