name,city,state,country,employees,founded,description
SSS SUPER ALLOYS LIMITED,Sheffield,,United Kingdom,11-50 Employees,2004,"SSS Super Alloys is a global distributor specializing in Nickel Alloys, which are a key component of superalloys used in the Oil & Gas and Aerospace industries. Their experienced team is dedicated to providing tailored solutions and support throughout the supply chain."
Materion,Cleveland,,United States,1001-5000 Employees,1931,"The company offers a diverse portfolio of high-performance alloys engineered for harsh environments and critical applications, which is highly relevant to the field of superalloys. Their products include high-temperature and strength alloys suitable for various markets."
Select Alloys and Materials,Rotherham,,United Kingdom,11-50 Employees,1999,"Select Alloys & Materials is a leading supplier in the superalloy industry, specializing in the purchasing, processing, and sale of predominantly nickel and cobalt-based alloys for re-melting purposes. With over 21 years of experience, they offer quick turnaround and trustworthy service to support their clients in this specialized market."
RS Alloys,Scandicci,,Italy,11-50 Employees,1989,"The company specializes in high-quality steel and copper alloys, including nickel and titanium alloys, which are types of superalloys known for their strength and resistance to extreme conditions. With over 40 years of experience in special alloys, they also offer services like vacuum heat treatments and PVD coatings, making them well-equipped to address diverse applications."
Advanced Alloy Services Ltd,Sheffield,,United Kingdom,11-50 Employees,1993,"Advanced Alloy Services Limited is a global expert in supplying high-purity metals and toll-processing services specifically for the superalloy industry. They offer a comprehensive range of services, including testing, certification, and processing of nickel and cobalt-based superalloy solids and turnings."
United Performance Metals,United States,,United States,251-500 Employees,1982,"United Performance Metals (UPM) specializes in high-performance metals and alloys, including a comprehensive inventory of nickel alloys. Their commitment to quality and innovative supply chain solutions positions them as a key player in industries that may require superalloys."
High Performance Alloys Inc.,United States,,United States,51-100 Employees,1984,"HPALLOY specializes in the manufacture and supply of high-quality alloys, employing advanced technology to meet stringent ISO 9001 standards. They emphasize their ability to provide products that meet demanding requirements, making them a reliable source for superalloys."
Lebronze alloys,Suippes,,France,1001-5000 Employees,1934,"Lebronze Alloys specializes in developing high-performance materials, including a range of innovative copper and nickel alloys designed for extreme conditions. Their extensive portfolio of over 200 unique alloys, such as the Hardiall® and Niclafor® spinodal alloys, highlights their commitment to optimizing materials for complex applications, making them a key player in the advancement of superalloy technology."
TRIMET Aluminium SE,Essen,,Germany,1001-5000 Employees,1985,"TRIMET specializes in the development and production of aluminum alloys, including those for special applications. Their expertise in innovative aluminum solutions enhances efficiency across various sectors, making them a key player in the manufacturing of advanced light-metal products."
Super Alloy FZE,Dubai,,United Arab Emirates,11-50 Employees,2002,"Super Alloy FZE is a leading supplier in the stainless steel industry, specializing in sectors like oil & gas and power. They emphasize quality material and reliable service, which are crucial for applications involving superalloys."
