name,city,state,country,employees,founded,description
OPPLE Lighting Europe,Eindhoven,,Netherlands,5001-10000 Employees,2014,"OPPLE specializes in high-quality LED lighting products, offering a diverse range of outdoor lighting solutions designed for various applications. With over 20 years of experience and a global presence, OPPLE is committed to innovative outdoor lighting projects."
Garden Light LED,Tampa,,United States,51-100 Employees,1996,"Garden Light LED specializes in high-quality, innovative outdoor lighting solutions, offering a range of LED fixtures designed for landscape and architectural applications. With 27 years of experience and a commitment to durability, their products come with a 20-year warranty, ensuring lasting performance for outdoor environments."
Unique Lighting Systems,United States,,United States,101-250 Employees,1999,"Unique Lighting Systems specializes in innovative low voltage outdoor lighting solutions, offering a wide range of distinctive fixtures and advanced technologies. With over 25 years of experience, they emphasize high performance and durability in their products, making them an ideal choice for enhancing residential and commercial landscapes."
XAL,Graz,,Austria,1001-5000 Employees,1989,"XAL specializes in custom luminaires and lighting solutions, including robust outdoor lighting designed to withstand harsh conditions. Their extensive experience and innovative approach ensure that they meet the unique needs of architectural and design applications."
Unilumin Lighting,Shenzhen,,China,1001-5000 Employees,2004,"Unilumin Group Co., Ltd. specializes in high-quality LED outdoor lighting products, including LED street lights and solar lights. With a focus on innovative technologies, the company is a leading brand in the LED lighting industry, offering diverse solutions for outdoor lighting needs."
Whitecroft Lighting,Tameside,,United Kingdom,251-500 Employees,1999,"Whitecroft Lighting specializes in outdoor lighting, offering a diverse selection of products such as posts, recessed, and surface solutions. Their commitment to LED innovation and extensive manufacturing capabilities ensures high-quality, energy-efficient lighting for various applications."
Enlightened Lighting LLC,Sterling,,United States,11-50 Employees,2011,"Enlightened Lighting specializes in landscape lighting, focusing on enhancing the aesthetic of outdoor spaces through custom designs that highlight architectural features. With an award-winning team and a commitment to quality, they ensure that each lighting project is successful and visually appealing."
LEDWORLD.com,Dubai,,United Arab Emirates,251-500 Employees,2004,"The company specializes in providing innovative outdoor lighting solutions, offering a wide range of decorative and architectural lights. With a commitment to eco-friendly LED products, they cater to both residential and commercial lighting needs."
Intense Lighting,Anaheim,,United States,251-500 Employees,2001,"Intense Lighting is a manufacturer that specializes in configurable luminaires, providing high-quality and energy-efficient outdoor lighting solutions. Their focus on performance-driven products ensures exceptional illumination levels and precise control of light distribution, making them a leader in the LED lighting industry."
Cooper Industries,Houston,,United States,10001+ Employees,1956,"Cooper Lighting Solutions specializes in advanced outdoor lighting products, particularly LED solutions for various applications such as residential and commercial settings. Their innovative approach includes smart lighting systems and a diverse portfolio that enhances safety and sustainability in outdoor environments."
