name,city,state,country,employees,founded,description
SC Fashion Co. Ltd.,Utrecht,,Netherlands,501-1000 Employees,1992,"SC Fashion is a manufacturer that emphasizes sustainable production practices, adhering to standards like Bluesign. They specialize in premium and luxury apparel, particularly blouses and dresses made from fine materials, and serve notable brands in the USA, Australia, and Europe."
SUSTAINABLE FASHION MATTERZ,Berlin,,Germany,1-10 Employees,2017,"Sustainable Fashion Matterz is dedicated to transforming the fashion industry into a circular and socially responsible system, focusing on addressing excess waste in Kampala communities. Their initiatives include creating products from plastic waste and promoting awareness through a blog that highlights innovative and ethical fashion practices."
circular.fashion,Berlin,,Germany,11-50 Employees,2017,"circular.fashion is dedicated to promoting sustainable fashion through its digital platform that supports circular design and closed-loop recycling. By providing resources and industry knowledge, they help fashion brands integrate circular practices, ensuring that products can be reused, resold, or recycled effectively."
Sustainable UK Fashion,Kirklees,,United Kingdom,1-10 Employees,2011,"Sustainable UK Fashion is dedicated to promoting Great British brands that prioritize sustainability in the fashion industry. They emphasize the importance of improving practices throughout the entire lifecycle of products, addressing the significant environmental impact of traditional apparel production."
Organic Basics,Copenhagen,,Denmark,11-50 Employees,2015,"The company emphasizes its commitment to sustainable fashion by using recycled, recyclable, and organic materials, as well as ethical production methods. They continuously develop their designs based on feedback and collaborate with like-minded partners to ensure that sustainability is integral to their practices."
Sustainable Fashion Group,New York,,United States,1-10 Employees,2021,"The company is dedicated to sustainable fashion, providing expert advice and guidance to designers and brands while emphasizing ethical practices and access to verified sustainability information."
Sustainable Fashion Forum,Portland,,United States,1-10 Employees,2015,"The Sustainable Fashion Forum is dedicated to promoting sustainability in the fashion industry through various initiatives like an annual conference, events, articles, and a podcast. By fostering collaboration and dynamic conversations among stakeholders, the company addresses the pressing challenges of sustainability in fashion."
JAN 'N JUNE GmbH,Hamburg,,Germany,1-10 Employees,2014,"The company is dedicated to sustainable and ethically produced clothing, offering a variety of slow fashion products that prioritize quality and longevity, appealing to environmentally conscious consumers."
The Sustainable Angle,London,,United Kingdom,1-10 Employees,2010,"The Sustainable Angle is a not-for-profit organization that promotes sustainable fashion through its main project, the FUTURE FABRICS EXPO, which showcases innovative and responsibly produced materials for the fashion industry. With over 5800 materials exhibited annually, it serves as a key resource for brands seeking to reduce their environmental impact."
Aspiga,London,,United Kingdom,11-50 Employees,2005,"The company is a responsible fashion brand that emphasizes sustainable and ethical practices by using natural and organic materials and partnering with artisans and suppliers in Kenya and India. Their commitment to social and environmental consciousness is further demonstrated through charitable initiatives and a focus on creating stylish, timeless collections for both women and men."
