name,city,state,country,employees,founded,description
SmartWorld,Dubai,,United Arab Emirates,11-50 Employees,2005,"Smartworld is a leading solution provider in the domains of smart cards, physical security, and payments, emphasizing their expertise in secure card personalization and smart card applications. With a dedicated R&D department, they are committed to integrating new technologies that could enhance customer experiences in these areas."
wakdev,Fontaine-lès-Dijon,,France,1-10 Employees,2014,"The company highlights its expertise in NFC (Near Field Communication) technology, offering innovative solutions across Android, iOS, and web platforms."
neXus,Stockholm Municipality,,Sweden,501-1000 Employees,1985,"Nexus, part of IN Groupe, specializes in innovative identity management, providing trusted identities for people and the Internet of Things (IoT). Their comprehensive portfolio of identity and security solutions positions them as a key player in shaping a safer society through effective identity management."
NFCRead Mobile Passport Reader & Mobile IDCard Reader,Turkey,,Turkey,11-50 Employees,2008,"NFCREAD is a specialized service provider that focuses on digitizing ID cards and passports, which aligns with the growing trend of NFC technology for seamless and secure information access. Their integration with numerous applications enhances the efficiency of reading and utilizing international passports and identity cards."
IAITO INFOTECH (P) Ltd,Kanpur,,India,51-100 Employees,2006,"IAITO offers advanced integrated traceability and identification solutions, utilizing technologies like NFC. Their expertise in deploying NFC readers enhances real-time responses and centralized management across various industries, including manufacturing."
TELAV Soluciones en Tecnologías de Conectividad,San Nicolás de los Garza,,Mexico,1-10 Employees,,"The company specializes in technological solutions for security, which may include applications related to NFC (Near Field Communication) technology."
NFCsupply,Wormerveer,,Netherlands,1-10 Employees,2014,"NFCsupply is a dedicated webshop that specializes in NFC products, offering a diverse selection that includes cards, wristbands, key fobs, labels, and tickets. They also provide custom product solutions and encourage customers to reach out for assistance with specific needs."
PT NFC Indonesia Tbk,Special capital Region of Jakarta,,Indonesia,51-100 Employees,,"NFC Indonesia is a pioneer in electric motorcycle rental services, developing advanced Volta electric motorcycles and providing comprehensive EV infrastructure, including battery swap stations."
NEC Corporation,Tokyo,,Japan,10001+ Employees,1899,"NEC Corporation is a prominent player in integrating IT and network technologies, offering innovative products and solutions that enhance safety and efficiency. Their commitment to technological advancements is evident in their top-ranking face recognition technology, which aligns with their focus on sustainability and adaptation to market changes."
Daon,United States,,United States,51-100 Employees,2002,Daon is a leading digital identity company that emphasizes the importance of adopting next-gen technologies like Near-Field Communication (NFC) for identity verification. Their expertise in biometric authentication and digital onboarding positions them as a key player in helping brands build trust through innovative identity solutions.
