name,city,state,country,employees,founded,description
HVAC Australia,Ipswich City,,Australia,101-250 Employees,1994,"HVAC emphasizes its commitment to providing diverse and high-quality solutions for complex mechanical ventilation and air conditioning, particularly for large-scale industrial construction projects. Their focus on safety includes industrial ventilation systems designed to protect workers from hazardous environmental contaminants."
EP HVAC Inc.,Lakelands,,Canada,11-50 Employees,,"EP HVAC Inc. is a Canadian specialist in marine and offshore HVAC/R engineering, offering a full range of services from design to installation, specifically for heating, ventilation, air conditioning, and refrigeration systems in the offshore industry. Their experienced team ensures effective project management and expertise in marine heating systems."
HVAC Incorporated,United States,,United States,1-10 Employees,,"HVAC Incorporated specializes in heating, ventilation, and air conditioning solutions."
HVAC Recruitment Limited,Rhyl,,United Kingdom,51-100 Employees,2005,"The company is a highly regarded recruitment agency specializing in HVAC management recruitment. They offer tailored solutions for both job seekers and employers, ensuring efficient hiring processes and strong candidate support."
MEPCO,Vilnius,,Lithuania,11-50 Employees,2008,"MEPCO specializes in Mechanical, Electrical, and Plumbing (MEP) design, with a strong focus on HVAC systems. Their team is committed to delivering high-quality, tailored engineering services that include energy audits and compliance with the latest regulations."
Air Systems,San Jose,,United States,251-500 Employees,1974,"Air Systems specializes in HVAC installation and offers comprehensive facility solutions, including mechanical design and preventive maintenance, ensuring businesses in Northern California have access to expert services for their heating, ventilation, and air conditioning needs."
MARS,United States,,United States,51-100 Employees,1946,"The company specializes in a wide range of HVAC products, including residential furnaces, air conditioners, heat pumps, and various air handling systems. Their offerings also extend to commercial solutions and geothermal systems, backed by strong technical support and efficient logistics."
EMCOR Services Aircond,Smyrna,,United States,251-500 Employees,1937,"EMCOR Services Aircond specializes in comprehensive commercial HVAC services, including maintenance, repair, and energy-saving solutions, supported by over 80 years of experience. Their dedicated team ensures high-quality HVAC services through continuous technical training and innovative approaches."
Doby Verrolec,Stanley,,United Kingdom,51-100 Employees,1999,"Doby Verrolec is the UK's largest manufacturer of Ductwork Jointing Systems and Components, offering an extensive range of HVAC accessories. Their commitment to exceeding customer expectations and direct supply to leading contractors underscores their expertise in the HVAC market."
Sarl HVAC Algerie,Alger-Centre,,Algeria,11-50 Employees,2016,"HVAC Algérie specializes in comprehensive heating, ventilation, and air conditioning (HVAC) solutions, offering tailored system designs and implementations to meet specific client needs."
