name,city,state,country,employees,founded,description
Titanium Technologies Inc.,Mandaluyong,,Philippines,51-100 Employees,1991,"Titanium Technologies, Inc. is a prominent manufacturer of cloud-based Human Resource Information Systems (HRIS) in the Philippines, specializing in automating the recruitment-to-retirement workflow with its product, Titanium MyHR. The company also offers a range of custom business applications that enhance process efficiency and workflow automation."
Titanium Intelligent Solutions,-,,-,,,"Titanium Intelligent Solutions offers a platform that highlights its benefits, inviting potential users to learn more about how it can assist them."
United Performance Metals,United States,,United States,251-500 Employees,1982,"United Performance Metals (UPM) offers a comprehensive inventory of titanium products, serving various industries such as aerospace, defense, and medical. Their commitment to high-performance metals and innovative supply chain solutions highlights their expertise in specialty metals."
Titanium,Fair Lawn,,United States,11-50 Employees,2008,"Titanium is dedicated to providing comprehensive technology solutions, including structured cabling and network infrastructure refreshes, through a skilled team that prioritizes quality and client satisfaction. Their services extend to managed IT services, ensuring a reliable and compliant infrastructure for clients."
Titanium Payments - Austin TX,Austin,,United States,501-1000 Employees,2016,"Titanium Flex offers a cutting-edge payments platform that allows businesses to manage cash flow effectively. The company emphasizes personalized support and customization, ensuring that the payment processing needs of various industries are met."
"Titanium Industries, Inc. (T.I.)",Rockaway,,United States,101-250 Employees,1972,"Titanium Industries, Inc. is a leading supplier of specialty metals, including titanium, for various sectors such as aerospace and defense. With a comprehensive inventory and a commitment to quality, the company offers tailored supply chain solutions to meet complex demands."
Titanium Construction Services Inc.,New York,,United States,51-100 Employees,1999,"Titanium Construction Services is a prominent player in the construction industry, known for its commitment to quality and innovative solutions. With a skilled team dedicated to operational excellence and client relationships, the company ensures exceptional project results through careful planning and proactive communication."
Titanium Healthcare,Los Angeles,,United States,51-100 Employees,2015,"Titanium Healthcare is a leading provider of care management services in California and Washington, offering primary care and enhanced care management that prioritize compassionate and thorough patient-provider communication. Their approach aims to improve patient outcomes and ensure families navigate healthcare complexities effectively."
Titanium Investments LLC,Fort Worth,,United States,1-10 Employees,2015,"Titanium Investments is likely focused on opportunities related to titanium, a valuable metal known for its strength and resistance to corrosion."
Titanium Tutors,London,,United Kingdom,1001-5000 Employees,2011,"Titanium Tutors is a prominent private tutoring agency in the UK, offering personalized tutoring across over 200 subjects for all ages and academic levels."
