name,city,state,country,employees,founded,description
RMRI,Manchester,,United Kingdom,11-50 Employees,1992,"The company specializes in risk management, offering a comprehensive suite of services that includes technical safety, business continuity, and enterprise risk management. Their expertise is particularly focused on the energy sector, supporting clients in navigating complex decisions related to energy transition projects."
UnisonSteadfast,Hamburg,,Germany,11-50 Employees,2005,"UnisonSteadfast specializes in providing high-quality international risk and insurance solutions, helping you identify, manage, and optimize your risk portfolio through a suite of services and tools. Their extensive network of specialists ensures tailored support for your individual risk situation."
LCH,London,,United Kingdom,1001-5000 Employees,1888,"LCH Group emphasizes its commitment to risk management through its extensive clearing services across various asset classes, including equities, fixed income, FX, and more. Their multi-asset class clearing houses provide proven risk management capabilities, ensuring market participants can effectively manage and mitigate risks associated with trading."
Rand Merchant Bank,Johannesburg,,South Africa,1001-5000 Employees,,"Rand Merchant Bank (RMB) is a prominent corporate and investment bank in Africa that provides innovative risk management and hedging solutions to protect clients against various financial risks, including interest rate, currency, liquidity, commodity, equity, and credit risks."
Aon,London,,United Kingdom,10001+ Employees,1982,"The company specializes in risk management, offering a comprehensive range of solutions that enhance decision-making and resilience for clients across various sectors. Their focus on innovation and advanced technologies supports long-term growth and sustainability strategies."
EnviroSafe Inc.,Burlington,,United States,11-50 Employees,1996,"EnviroSafe offers a comprehensive range of Risk Management services, including OSHA compliance and specialized hazard analysis programs, catering to various entities across North America. Their client-focused approach emphasizes honesty and integrity."
Risk Management Advisors,Rockland,,United States,51-100 Employees,1990,"RISK MANAGEMENT ADVISORS is a specialized firm that provides comprehensive risk management services such as threat assessments, crisis management, and security training. Their focus on customized security solutions and preparation helps prevent crises, making them a valuable partner for organizations seeking to enhance their security measures."
Risk Management Professionals,Irvine,,United States,11-50 Employees,1995,"Risk Management Professionals is an engineering consulting firm that specializes in risk management and process safety. They offer a variety of services, including compliance audits, hazard studies, and quantitative risk analysis, catering to industries like oil and gas and agriculture, and ensuring adherence to safety regulations."
Lowers Risk Group,Purcellville,,United States,501-1000 Employees,2012,"Lowers Risk Group offers comprehensive enterprise risk management solutions tailored for organizations in high-risk and highly-regulated environments. Their specialized services focus on risk mitigation and loss prevention, ensuring protection for people, brands, and profits."
"Threat Management and Protection, Inc.",Huntington Beach,,United States,11-50 Employees,2000,"TMAP offers comprehensive Risk Management Services, focusing on both prevention and rapid response to ensure safety for corporate clients and governments. Their team, consisting of special investigators and former police officers, specializes in fraud prevention and investigation."
