name,city,state,country,employees,founded,description
International Paper,Memphis,,United States,10001+ Employees,1898,"International Paper is a prominent global manufacturer that emphasizes sustainable and renewable fiber-based products. Their offerings include innovative packaging solutions and printing options, which could be relevant for those interested in offset paper applications."
Twin Rivers Paper Company,Caribou,,United States,1001-5000 Employees,,"The company offers a range of innovative papers, including Custom Plus®, a lightweight opaque paper made from uncoated freesheet fiber, designed for high permanence and performance in various applications. Their commitment to product innovation and advanced development ensures they can meet specialized needs effectively."
Domtar,Fort Mill,,United States,5001-10000 Employees,1848,"Domtar offers Ecopaque Offset™, a superbrite uncoated mechanical paper that is both eco-conscious and economical, making it ideal for various applications such as book publishing and financial printing."
The Paper Store,Acton,,United States,1001-5000 Employees,1964,"The Paper Store offers a diverse selection of products, including stationery, which may encompass offset paper."
"Paperworks Industries, Inc.",Lower Merion Township,,United States,1001-5000 Employees,2008,"The company specializes in providing coated and uncoated paperboard, including 100% recycled options, for various applications such as carton manufacturing and food packaging. They emphasize sustainability and strategic partnerships with customers to develop innovative packaging solutions."
Sonoco Products Company,Hartsville,,United States,10001+ Employees,1899,"Sonoco is a prominent manufacturer of integrated packaging solutions, including the protection of paper rolls. Their commitment to sustainability and innovative packaging services ensures that products like offset paper are well-protected and maintained."
Ricoh Europe,London,,United Kingdom,10001+ Employees,1936,"Ricoh Europe offers a range of paper products designed to meet the demands of production printing, ensuring quality and efficiency for various applications. Their expertise in innovative printing solutions highlights their commitment to providing reliable materials for both commercial and corporate printing needs."
EFI,Fremont,,United States,1001-5000 Employees,1989,"EFI is a leading manufacturer of digital inkjet printers and printing solutions, offering innovative products that enhance imaging quality and expand design capabilities. Their expertise in advanced printing technologies could be relevant for those interested in offset paper alternatives."
Winfried Wirth,Endingen,,Germany,10001+ Employees,1940,"DS Smith is a prominent manufacturer of sustainable packaging solutions, which includes converted paper products. Their focus on innovative design and commitment to recycling aligns with the growing demand for environmentally friendly paper options."
MM Packaging,Vienna,,Austria,5001-10000 Employees,1898,"MM Packaging specializes in offset printing, an indirect printing method that transfers ink onto a rubber-covered blanket, making it relevant for those interested in offset paper."
