name,city,state,country,employees,founded,description
CoachHub,Berlin,,Germany,501-1000 Employees,2018,"CoachHub offers a comprehensive digital coaching platform that emphasizes the value and return on investment of coaching through tools like the CoachHub ROI Calculator™. With over 3,000 certified coaches and AI-based coach matching, it supports employee development and transformation in a remote and online environment."
bettercoach,Berlin,,Germany,11-50 Employees,2016,"The company specializes in coaching by providing a dedicated pool of coaches tailored to meet organizational needs. They offer various coaching formats, including one-on-one and team coaching, workshops, and change consulting, all aimed at fostering personal and organizational growth."
social.scoach,Malo,,Italy,1-10 Employees,,
AlWardi Consulting Agency,Muscat,,Oman,1-10 Employees,,The company offers coaching services designed to enhance personal and professional development.
CalCoachingandlife,United States,,United States,51-100 Employees,2005,"Coachingandlife specializes in life coaching and professional training, offering individual and group sessions that focus on personal and professional development. Their platform connects coaches and participants, providing various courses to enhance skills in leadership, change management, and employee performance."
GS Consult,Tangerang,,Indonesia,11-50 Employees,2009,"GS Consult offers coaching and guidance to help clients achieve their desired goals, ensuring organizational compliance with international and national standards. Through their ""SMART COACHING"" approach, they focus on driving organizational excellence and supporting clients with experienced coaches and trainers."
Coaching on Call International,United Kingdom,,United Kingdom,251-500 Employees,2007,"Coaching on Call specializes in developing outstanding coaching practices, providing organizations with access to accredited coaches and a robust management system to enhance personal development and leadership. With over 100 years of combined experience, the company's dedicated team ensures high-quality coaching that drives well-being and business results."
BetterUp,San Francisco,,United States,501-1000 Employees,2013,"BetterUp is a specialized service provider that offers a transformative coaching platform, integrating world-class coaching with AI technology and behavioral science. Their personalized coaching experiences are designed to enhance individual and organizational resilience, adaptability, and productivity, making it a valuable resource for both personal growth and professional development."
The OCM Group: Leaders in Coach-mentoring,United Kingdom,,United Kingdom,11-50 Employees,1998,"The company is actively enhancing coaching capabilities for Sodexo, a global facilities organization, to boost engagement and performance. They offer flexible, accredited qualifications that develop coaching and mentoring expertise, which is integral to their vision of effective leadership."
Leadership Coach Group,Washington,,United States,11-50 Employees,2020,"The company is a diverse team of top-level leadership coaches who offer executive coaching, team coaching, and leadership training through science-based methodologies. They are committed to empowering leaders and their organizations to thrive, available 24/7 to serve clients both in person and online."
