name,city,state,country,employees,founded,description
Paras Spices Pvt. Ltd.,India,,India,1001-5000 Employees,1982,"Paras Spices is a prominent manufacturer of high-quality spices, seasonings, and herbs, making it a key player in the spice industry. Established in 1982, the company has become one of India's most advanced spices processing units, supplying major global food companies."
Spice Home Manufacturer,Egypt,,Egypt,251-500 Employees,1999,"The company emphasizes the significance of high-quality herbs, spices, and seeds, ensuring rigorous quality control at each production stage."
SPICES USA INC.,Hialeah,,United States,51-100 Employees,1993,"Spices USA is dedicated to providing gourmet seasonings and a wide range of spices, emphasizing quality and health-conscious options. With a strong commitment to customer satisfaction and continuous improvement, they aim to establish themselves as a leading supplier of spices and food ingredients globally."
ProvFoods,Mumbai,,India,11-50 Employees,2016,"ProV offers a variety of spices packaged in Zip-Lock and vacuum pouches to maintain freshness, ensuring high quality from farm to table. Their commitment to providing nutritious produce and expanding retail availability makes their spices easily accessible to consumers."
VALUE INGREDIENTS PRIVATE LIMITED,Chennai,,India,51-100 Employees,2014,"Value Ingredients Private Limited specializes in providing a comprehensive range of processed spices that meet global food safety and organic standards. With a focus on quality and innovation, the company aims to be the preferred supplier of spice ingredients to food manufacturers and brands worldwide."
Elite Spice Inc,Jessup,,United States,501-1000 Employees,1988,"Elite Spice is a prominent spice importer and custom manufacturer, providing a wide range of pure spices and custom blended seasonings. Their commitment to food safety and quality is supported by advanced manufacturing operations and innovative technologies."
Nedspice Group,Rotterdam,,Netherlands,251-500 Employees,,"Nedspice specializes in the sustainable sourcing, processing, and distribution of spices, herbs, and dehydrated vegetables, highlighting their commitment to quality and customer success. With processing facilities in India and Vietnam, they ensure a global supply of these products."
Q-SPICE S.A.E,6th of October,,Egypt,251-500 Employees,1973,"The company offers a diverse selection of herbs and spices, including conventional, EU compliant, and certified organic options, highlighting their commitment to quality with purity rates exceeding 99.98%. Their state-of-the-art facilities and established presence in European and Canadian markets position them well to meet the growing demand for these products."
Unispice,Fraijanes,,Guatemala,501-1000 Employees,1991,"Unispice is a manufacturer that emphasizes the production and export of fresh vegetables, utilizing advanced packing and processing technology to improve quality. Their commitment to a fully integrated supply chain ensures transparency and sustainability in their operations."
DELI SPICES,Cape Town,,South Africa,251-500 Employees,1981,"Deli Spices Group is a prominent supplier of seasonings and spices to the Sub-Saharan food industry, offering high-quality, globally-sourced ingredients. Their products, including well-known ""Ready Packs,"" cater to various clients, enhancing the flavor and quality of finished food items."
