name,city,state,country,employees,founded,description
FIABILA,Maintenon,,France,501-1000 Employees,1977,"Fiabila is a leading nail polish supplier known for its innovative and high-quality formulations, including successful hybrid and bio-sourced options. With a strong commitment to quality and a global network of 11 factories, Fiabila ensures the ability to meet diverse consumer needs and preferences in the nail polish market."
OPI Products,Los Angeles,,United States,501-1000 Employees,1981,"The OPI Chrome Collection offers a sculptable and self-leveling nail polish system that creates stunning chrome nail art, featuring radiant white and gold finishes."
COOL COSMETICS PRIVATE LIMITED,Chennai,,India,251-500 Employees,2002,"The company, Clarion Cosmetics, is a leading manufacturer of nail enamels in South Asia, highlighting its expertise and state-of-the-art facilities for producing high-quality nail care products. With over 25 years of experience, they offer comprehensive solutions from concept to implementation, ensuring products meet regulations and specifications."
Penn Color,Doylestown,,United States,501-1000 Employees,1964,"Penn Color, a manufacturer of pigment dispersions, offers a range of solvent-based nail polish dispersions, including cosmetic-grade nitrocellulose pigments available in both chip and paste forms, providing an extensive color palette for nail lacquer producers."
Apres Nail,United States,,United States,51-100 Employees,,"Aprés Nail offers a variety of curated bundles and the option to mix and match your favorite products, ensuring you have the essentials you never want to be without."
Manucurist,Paris,,France,1-10 Employees,1996,"Manucurist Paris is a French manufacturer that specializes in high-quality nail polish and care products, including their natural and eco-friendly Green line and the innovative GREEN FLASH gel polish. With a commitment to sustainability and clean formulations, they offer a range of long-lasting and safe nail products for both professionals and consumers."
MiniLuxe,Boston,,United States,501-1000 Employees,2007,"MiniLuxe specializes in beauty services, particularly nail care, and offers its own Pure Polish, which is free of the eight most toxic ingredients commonly found in nail color. This long-wearing formula provides highly pigmented color, ensuring a luxurious and safe nail care experience."
Insight Cosmetics,Mumbai,,India,251-500 Employees,2001,"Insight Cosmetics offers a high-quality nail polish that features a chip-resistant formula, providing a glossy finish and long-lasting wear. Their commitment to creating safe, vegan beauty products is reflected in their nail lacquer, which is designed for an attractive and flawless look."
MissGel,Guangzhou City,,China,501-1000 Employees,2011,"MissGel is a prominent manufacturer of professional UV/LED nail gel polish products, offering a wide range of nail care treatments and a significant production capacity. With extensive expertise in gel nail products, they provide quality and innovative solutions for both health-conscious consumers and nail technicians."
Insight Cosmetics Group,Denmark,,Denmark,251-500 Employees,2004,"Insight Cosmetics Group is a prominent distributor of nail polish and other cosmetic products, catering to over 11,000 beauty and nail salons, hotels, and retail partners. Their portfolio includes renowned nail polish brands like CND and Light Elegance, highlighting their commitment to high-quality beauty products."
