name,city,state,country,employees,founded,description
Transfuel Group,Guayaquil,,Ecuador,51-100 Employees,1960,"TRANSFUEL is a prominent supplier of bunker fuel in Ecuador, offering a range of IFO grades and MGO to meet various needs. With a commitment to timely deliveries and competitive pricing, the company serves key sectors, ensuring efficient and reliable bunkering services across all Ecuadorian ports."
BMS United,Piraeus,,Greece,51-100 Employees,1990,"Baseblue specializes in bunkering services, emphasizing their commitment to exceptional support and tailored solutions for each client's unique needs. With a global network and over 30 years of experience, they provide comprehensive and integrated fueling solutions, ensuring transparency and proactive follow-up throughout the entire process."
Bunker Partner,Tallinn,,Estonia,11-50 Employees,,"Bunker Partner is a global trader specializing in marine fuels, including bunker fuel, and is committed to the transition to alternative marine energy sources. Their expertise in marine fuel sales and procurement positions them as a reliable partner in the shipping industry, actively promoting lower carbon fuels and diverse energy sources to support sustainable shipping practices."
PMG HOLDING,London,,United Kingdom,51-100 Employees,2002,"PMG Holding is a specialized supplier of marine fuels, including various types of bunker fuel such as IFO, HSFO, ULSFO, and MGO. With over 20 years of experience, the company emphasizes personalized service and competitive rates, positioning itself as a key player in the global bunkering market."
Integr8 Fuels Inc,Singapore,,Singapore,11-50 Employees,2010,"Integr8 Fuels specializes in bunker trading and brokerage services, offering 24/7 support and access to a global network of over 50 traders, ensuring competitive pricing and comprehensive solutions for marine fuel procurement. Their dynamic market intelligence platform and experienced team provide valuable insights and risk management support to enhance clients' bunker procurement strategies."
Hartree Marine,New York,,United States,501-1000 Employees,,"The company specializes in marine fuel procurement, offering a range of innovative products and services to optimize bunker fuel purchasing, including carbon compensated options and alternative fuels like LNG and biodiesel. Their expertise in risk management and compliance with emissions regulations positions them as a key partner for maritime companies navigating the evolving fuel landscape."
Inchcape Shipping Services,London,,United Kingdom,1001-5000 Employees,1847,"Inchcape Shipping Services specializes in optimizing bunker calls and reducing turnaround times through cost-effective operations and a global network of knowledgeable agents. Their Bunker Quantity Survey (BQS) solution ensures clients receive the correct fuel quantity, helping to manage operational costs effectively."
BunkerEx,London,,United Kingdom,1-10 Employees,2017,"BunkerEx is transforming fuel procurement in the shipping industry by providing a trading platform that offers real-time bunker prices based on actual market conditions. Users can access live prices and forecast future costs, streamlining the purchasing process for shipowners and operators."
EQUATORIAL MARINE FUEL MANAGEMENT SERVICES PTE LTD,Singapore,,Singapore,251-500 Employees,2000,"Equatorial Marine Fuel Management Services is a prominent player in the maritime industry, specializing in bunker fuel supply with a fleet of 13 tankers that deliver around 350,000MT of fuel monthly to over 600 vessels at the Port of Singapore. Recognized as one of the top bunker suppliers in Singapore, the company is committed to quality and safety, and is actively engaging in sustainable energy initiatives and digital bunkering solutions."
24/7 Bunkers,London,,United Kingdom,1-10 Employees,,"24/7 Bunkers specializes in providing premium Super-Yacht fuel worldwide, offering comprehensive technical support and a global network of reliable suppliers to ensure seamless delivery. Their expertise in fuel and lubricants, along with guidance on duty and tax regulations, simplifies the refueling process for clients in the maritime industry."
