name,city,state,country,employees,founded,description
Fresenius Medical Care,Bad Homburg vor der Höhe,,Germany,10001+ Employees,1996,"Fresenius Medical Care is a prominent provider of dialysis products and services, catering to the needs of approximately 4.1 million patients worldwide who regularly undergo dialysis treatment. The company specializes in essential dialysis equipment, including machines and dialyzers."
Dialyze Direct,Neptune Township,,United States,501-1000 Employees,2015,"Dialyze Direct specializes in innovative dialysis care, particularly for elderly patients with End Stage Renal Disease (ESRD). They provide staff-assisted home hemodialysis services within skilled nursing facilities, enhancing patient quality of life while effectively managing costs and outcomes."
DaVita Kidney Care,Denver,,United States,10001+ Employees,,"DaVita is a leading provider of kidney care and dialysis services, emphasizing high-quality healthcare solutions for patients with kidney-related conditions."
Diaverum,Malmo,,Sweden,10001+ Employees,1991,"Diaverum is a leading healthcare organization specializing in renal care for patients with Chronic Kidney Disease (CKD), offering a wide range of dialysis treatments, including haemodialysis and peritoneal dialysis. With a strong focus on patient-centered care and innovative solutions, Diaverum ensures access to high-quality dialysis services across its extensive network of clinics."
Fresenius Medical Care Asia-Pacific,Hong Kong Island,,China,10001+ Employees,1996,"Fresenius Medical Care is a leading provider of dialysis equipment, offering a range of products such as dialysis machines and dialyzers for the approximately 4.1 million patients worldwide who require regular dialysis treatment. Their commitment to innovative therapies and services enhances kidney care for patients in need."
DaVita,Denver,,United States,10001+ Employees,1979,"DaVita is dedicated to enhancing kidney care by improving access to high-quality dialysis services and promoting home dialysis options for patients. Their clinical focus, led by a team of physicians, aims to manage kidney failure effectively and offers educational resources for those living with kidney disease."
NxStage Medical Inc.,Lawrence,,United States,1001-5000 Employees,,"Fresenius Medical Care specializes in manufacturing dialysis equipment, particularly focusing on home therapies that empower patients to manage their health independently. Their innovative NxStage systems provide options for solo home hemodialysis, enhancing treatment flexibility and quality of life for patients."
Fresenius Medical Care Chile,Santiago,,Chile,1001-5000 Employees,2005,"Fresenius Medical Care is a leading global provider of dialysis products and services, specializing in the manufacture of dialysis machines and dialyzers. The company is dedicated to improving the quality of life for patients with Chronic Kidney Disease through advanced technology and comprehensive support."
Fresenius Medical Care North America,Waltham,,United States,10001+ Employees,1996,"The company emphasizes its commitment to enhancing patient care, particularly in the context of in-center dialysis equipment. With a focus on research and innovation, they are dedicated to improving the quality of life for patients through advanced technologies and exceptional service."
Dialysis Care Center,Homer Glen,,United States,251-500 Employees,2010,"Dialysis Care Center specializes in comprehensive renal care services, offering various dialysis treatment options, including In-Center Hemodialysis, Peritoneal Dialysis, and Home Hemodialysis. Their commitment to patient care and empowerment is evident through their experienced staff and focus on education and support."
