name,city,state,country,employees,founded,description
METAPACK LIMITED,London,,United Kingdom,101-250 Employees,1999,"Metapack specializes in last-mile delivery solutions for eCommerce, offering a range of services that enhance the customer experience through intelligent carrier selection and streamlined fulfillment. Their technology enables efficient delivery management, ensuring businesses can meet customer expectations and scale their operations effectively."
iMile,Dubai,,United Arab Emirates,101-250 Employees,2017,"iMile is a logistics and courier services provider that specializes in last-mile delivery solutions for e-commerce businesses. With a focus on smart logistics, iMile ensures efficient and timely delivery through a range of services, including real-time tracking and Cash on Delivery (COD)."
Better Trucks,Downers Grove,,United States,251-500 Employees,2019,"Better Trucks is a specialized service provider that focuses on affordable last-mile delivery solutions for retailers, eCommerce businesses, and fulfillment centers. They utilize advanced technology to enhance the delivery process, ensuring reliable and timely deliveries that meet consumer expectations for quick turnaround times."
↗️ Logicarts,Bengaluru,,India,501-1000 Employees,2019,"The company specializes in logistics, offering extensive Last Mile delivery services that ensure cost-effective transportation from distribution centers to customers. With a focus on expanding their network and capabilities, they effectively cover over 2000 pin codes, achieving 70% next-day deliveries."
FarEye,Chicago,,United States,251-500 Employees,2013,"FarEye specializes in last-mile delivery solutions, offering a comprehensive platform that enhances logistics through features like real-time visibility and customer communication. Their technology streamlines delivery processes for retail and e-commerce, ultimately improving operational efficiency and customer experience."
Ninja Van,San Jose,,Philippines,1001-5000 Employees,2014,"Ninja Van is a technology-enabled logistics service provider that specializes in last-mile delivery solutions in Southeast Asia, particularly enhancing the e-commerce experience through features like parcel tracking and real-time updates. The company is a key last-mile logistics partner for many e-commerce sellers in Singapore, ensuring accessible delivery options for consumers."
Last Mile Logistics,Oisterwijk,,Netherlands,1-10 Employees,2012,"Last Mile Logistics specializes in innovative solutions for last-mile delivery, offering smart parcel machines and a system that enhances tracking with scanners and QR codes. Their focus on flexibility and service ensures efficient and hassle-free delivery, addressing common issues like lost parcels and delays."
Coyote Logistics,Chicago,,United States,1001-5000 Employees,2006,"Coyote Logistics is a prominent third-party logistics provider that offers comprehensive last-mile delivery solutions. With access to a wide range of services and a robust digital platform, Coyote ensures efficient and reliable last-mile shipping across the country."
Lastmile Group,Alcobendas,,Spain,251-500 Employees,2019,"LastMile Group is a Spanish company specializing in last-mile delivery solutions, with extensive experience in e-commerce and B2B deliveries nationwide. They prioritize customer satisfaction and offer customizable distribution services to enhance the overall shopping experience."
Delivery Solutions,Plano,,United States,51-100 Employees,2017,"Delivery Solutions specializes in last-mile logistics and digital fulfillment for retail eCommerce, offering a comprehensive platform that enables seamless management of same-day delivery and other options through a single API. Their software integrates with various systems and partners with major delivery services to optimize logistics and enhance customer satisfaction."
