name,city,state,country,employees,founded,description
The NY Scrapbook Artist,New York,,United States,1-10 Employees,2022,"The company specializes in creating custom, handmade scrapbooks that personalize and preserve customers' memories using their photos. Each scrapbook is uniquely crafted with various embellishments, making it a tangible and memorable keepsake for special occasions."
Chatbooks,Provo,,United States,101-250 Employees,2014,"Chatbooks specializes in creating custom photo books, making it easy for users to preserve their memories through high-quality layflat albums. Their user-friendly app curates photos from social media and personal collections, allowing for quick and personalized album creation, perfect for scrapbooking cherished moments."
Trimcraft Ltd,Nottingham,,United Kingdom,11-50 Employees,1998,"Trimcraft Ltd specializes in the Arts and Crafts industry, offering a variety of products, including the Simply Creative 12x12 Album - My Scrapbook, which is perfect for scrapbooking enthusiasts. Their commitment to innovation ensures a continuous supply of on-trend crafting supplies."
Simple Stories,Ogden,,United States,11-50 Employees,2009,"Simple Stories specializes in scrapbook products, offering a variety of items designed to inspire and simplify memory keeping. Their Remember Scrapbook Bundle includes an extensive selection of cardstock, stickers, and decorative elements, making it a great choice for scrapbook enthusiasts."
Michaels Stores,Irving,,United States,10001+ Employees,1973,"Michaels Companies, Inc. offers a wide range of products for scrapbooking and other arts and crafts, making it a go-to destination for enthusiasts. With both physical stores and a strong online presence, customers can easily find supplies to fuel their creative projects."
Elle Studio,Dallas,,United States,11-50 Employees,,"The company provides a variety of scrapbooking products such as journaling tags, embellishments, and stamps, along with creative project inspiration."
kikki.K,Melbourne,,Australia,501-1000 Employees,2001,"kikki.K offers a best-selling DIY Album specifically designed for displaying photos and memories, making it an ideal choice for scrapbooking. With features like an embossed cover, ribbon closure, and internal pocket for storage, it allows users to creatively personalize their keepsakes."
Scrapbook Werkstatt,Gelnhausen,,Germany,1-10 Employees,,"Scrapbook Werkstatt is a dedicated distributor of scrapbooking supplies, offering a wide range of papers, embellishments, and planners from well-known brands. They emphasize the joy of scrapbooking as a creative hobby and provide everything needed for stunning layouts and projects, including a monthly kit filled with new and inspiring materials."
Papercraft for friends,Munich,,Germany,1-10 Employees,,"The company specializes in creating unique and customizable paper products, including albums and journals designed for preserving memories. Their offerings feature collaborative albums and themed journals that encourage creativity and sharing, making them ideal for scrapbooking enthusiasts."
3l Corp.,Northbrook,,United States,1-10 Employees,1989,"Scrapbook Adhesives by 3L® specializes in high-quality adhesive products that are perfect for scrapbooking and other papercrafting activities. Their range includes archival-safe adhesives, 3D Foam, and repositionable options, ensuring reliable and easy-to-use solutions for all your creative projects."
