name,city,state,country,employees,founded,description
Foundation Home Loans,Bracknell,,United Kingdom,251-500 Employees,1988,"The company specializes in mortgage servicing and, following its acquisition by Fortress Investment Group LLC in 2010, has realigned its focus in this area."
Precise Mortgages,Wolverhampton,,United Kingdom,501-1000 Employees,2010,"The company specializes in financial services within the UK mortgage sector, offering a wide array of products such as residential mortgages, buy to let mortgages, and bridging finance. They emphasize providing clear solutions to help customers secure loans efficiently, particularly when traditional lenders may not be an option."
Haven Mortgages,Dublin,,Ireland,11-50 Employees,,"Haven Mortgages, a part of AIB Group, provides mortgage options through authorized brokers, emphasizing the importance of these brokers in offering expert advice."
The Mortgage Works (TMW),Bournemouth,,United Kingdom,5001-10000 Employees,2004,"The Mortgage Works (TMW), a subsidiary of Nationwide Building Society, specializes in providing a variety of Buy to Let mortgage products, including Let to Buy and Houses in Multiple Occupations (HMO), and has over 30 years of experience in the mortgage industry. They are committed to supporting brokers and their landlord clients with competitive pricing and clear lending criteria."
Movement Mortgage,Fort Mill,,United States,1001-5000 Employees,2008,"Movement offers a range of mortgage options, including reverse mortgages and HECM for purchase, making it a valuable resource for homebuyers. With loan officers in over 775 locations nationwide, Movement is well-equipped to service loans in all 50 states."
Mortgage Providers,Sydney,,Australia,11-50 Employees,2003,"Mortgage Providers is a trusted mortgage consultancy that specializes in sourcing loans and offers a seamless home-buying experience. With access to a wide network of mortgage providers and innovative tools like mortgage calculators, they are dedicated to helping clients find customized loan solutions."
Better.com,New York,,United States,5001-10000 Employees,2016,"Better is a digital-first FinTech company that specializes in mortgage lending through its direct lending arm, Better Mortgage Corporation, which offers home loans with quick rate locks and commitment letters within 24 hours for qualifying customers. Since its founding in 2016, Better has facilitated over $45 billion in home loans, establishing itself as a key player in consumer lending."
Mortgages First,Colchester,,United Kingdom,51-100 Employees,1988,"Mortgages First Ltd specializes in mortgage and remortgage products, providing expert advice and personalized assistance to help clients navigate their home financing options. They are authorized and regulated by the Financial Conduct Authority, ensuring reliable guidance in finding the best mortgage deals."
Metro Bank,London,,United Kingdom,1001-5000 Employees,2010,"Metro Bank offers a range of residential mortgage options designed to meet various needs, including first-time buyers and those with less-than-perfect credit. Their commitment to transparency and customer support ensures a straightforward mortgage process."
MortgageKey,Hessle,,United Kingdom,51-100 Employees,2014,"MortgageKey, a trading style of OSL Financial Consultancy Limited, offers a dedicated team of mortgage experts with extensive experience in the industry. They provide a high-quality, stress-free mortgage service, assisting customers with everything from securing a mortgage for a home to restructuring finances."
