name,city,state,country,employees,founded,description
GE Lighting,Fairfield,,United States,10001+ Employees,1876,"The company, GE Lighting, a Savant company, is a leader in intelligent lighting and smart home solutions, offering a range of innovative products designed to enhance lifestyle and wellness. Their premium smart lighting products include smart bulbs and light strips that feature advanced capabilities like light shows and music synchronization."
LEDVANCE,Garching bei München,,Germany,5001-10000 Employees,2016,LEDVANCE offers a range of light management components that are essential for smart lighting solutions.
Vivint Smart Home,Provo,,United States,10001+ Employees,1999,"Vivint offers smart lighting solutions that can be controlled directly from the Vivint App, allowing for simpler management of your home's lighting. Their integration with Philips Hue bulbs enhances the smart home experience, providing both security and automation features."
Signify,Amsterdam,,Netherlands,10001+ Employees,1891,"Signify, a leading manufacturer in the lighting industry, specializes in innovative LED lighting solutions and connected lighting systems for the Internet of Things. Their commitment to energy-efficient and sustainable lighting products enhances the quality of light in various spaces."
XAL,Graz,,Austria,1001-5000 Employees,1989,"XAL specializes in innovative smart lighting solutions that enhance ambience while reducing energy consumption. Their offerings include centralized control and scalability, making them well-suited for architectural and interior design applications."
Philips Lumileds,San Jose,,United States,5001-10000 Employees,1999,"Lumileds is dedicated to providing innovative lighting solutions, particularly through its Human Centric Lighting (HCL) products that mimic natural light. These HCL technologies are designed to enhance well-being by strengthening circadian rhythms, increasing alertness, and improving focus."
Modular Lighting Instruments,Roeselare,,Belgium,51-100 Employees,1980,"The company emphasizes its commitment to innovation in architectural lighting, offering a diverse portfolio that includes smart lighting solutions. Their products enable wireless control, allowing users to create the right ambiance and manage lighting routines from anywhere, aligning with the growing trend of smart home integration."
Whitecroft Lighting,Tameside,,United Kingdom,251-500 Employees,1999,"Whitecroft Lighting is a leading manufacturer of commercial lighting, emphasizing their commitment to innovative lighting controls that enhance energy efficiency and create flexible, engaging spaces. Their extensive research and development in LED technology positions them at the forefront of smart lighting solutions."
Legrand (India),Mumbai,,India,5001-10000 Employees,1997,"Legrand offers a variety of lighting management systems, including sensor lights, designed to enhance home automation and safety. Their products aim to create optimal settings for productivity and efficient living."
Wizard Lighting Company,Milford Charter Township,,United States,11-50 Employees,2021,"Wizard Lighting Company specializes in high-quality lighting fixtures and controls, making it a relevant player in the smart lighting sector."
