name,city,state,country,employees,founded,description
"Topographic, Inc.",Fort Worth,,United States,251-500 Employees,1958,"The company offers a full range of land surveying services, supported by a team of professional land surveyors and engineers who provide technology-driven solutions for projects of all sizes. Their expertise ensures reliable and customized results, making them well-equipped to handle various surveying needs."
Land Surveys,Geelong,,Australia,251-500 Employees,1997,"Land Surveys, established in 1997, is a leading geospatial company in Australia, specializing in a variety of surveying services. With a team of over 400 professional land surveyors, they offer innovative solutions including 3D reality capture, aerial mapping, and utility mapping, ensuring comprehensive support for diverse project requirements."
Misr Marine Surveys & Services,Alexandria,,Egypt,11-50 Employees,1994,"MMSS is dedicated to delivering tailored solutions, emphasizing safety and quality. With over 20 years of experience, Misr Marine specializes in Hydrographic and Geophysical Surveys, which are integral to land surveying."
Dlz,Chicago,,United States,501-1000 Employees,1978,"DLZ offers professional land surveying services, demonstrating their extensive experience and commitment to improving infrastructure across the nation. With a team of innovative engineers and planners, DLZ ensures that each project is handled with expertise and dedication."
SurvTech Solutions,Tampa,,United States,51-100 Employees,2004,"SurvTech Solutions is a leading geospatial firm that offers a wide range of land surveying services, including conventional land surveying, hydrographic surveying, and subsurface utility mapping. Their expertise extends to advanced technologies such as 3D laser scanning and aerial mapping using drones."
GIS Surveyors,Poway,,United States,101-250 Employees,2013,"GIS Surveyors is a multifaceted geospatial firm specializing in land surveying, among other services. Their full-service approach ensures clients receive the convenience and efficiency they need."
KS Associates,Elyria,,United States,11-50 Employees,1987,"KS Associates is a prominent engineering and land surveying firm that operates one of the largest and most experienced surveying groups in Northeast Ohio. They offer high-quality land surveying services, utilizing state-of-the-art equipment, including 3D laser scanning technology, to ensure precise and efficient results for various development projects."
Marcin Engineering LLC,United States,,United States,11-50 Employees,1997,"Marcin Engineering is a leading firm in land surveying, committed to enhancing communities since 1997. With a dedicated team and a focus on integrated approaches, they deliver tailored solutions for various projects."
Smith Land Surveyors,Geelong,,Australia,11-50 Employees,2010,"Smith Land Surveyors is a team of Licensed Land Surveyors providing high-quality land surveying and project coordination services across Victoria. Their expertise supports a range of clients, including property owners, builders, and developers, ensuring confidence in their projects."
MALICK & SCHERER P.C.,Hampton,,United States,51-100 Employees,1998,"Malick & Scherer, P.C. (M&S) is a multidisciplinary engineering firm that specializes in surveying services, including land surveying and basemapping, for infrastructure projects in the tri-state area. They serve major transportation agencies and hold various certifications, enhancing their credibility in the engineering and surveying sector."
