name,city,state,country,employees,founded,description
Cavendish Nuclear,United Kingdom,,United Kingdom,5001-10000 Employees,,"Cavendish Nuclear, a subsidiary of Babcock International Group, boasts over 60 years of expertise in the decommissioning of nuclear reactors, including fuel removal and decontamination. The company has successfully managed complex decommissioning projects and obtained regulatory approvals for the full de-licensing of reactor sites, highlighting its capability and commitment to effective nuclear waste management."
Empyrean,Sewickley,,United States,51-100 Employees,2000,"Empyrean Services specializes in nuclear decommissioning support, offering comprehensive services such as strategy and planning, regulatory compliance, and stakeholder management. Their expertise ensures effective handling of decommissioning projects, catering to both commercial and government markets."
Ansaldo Energia,Argenta,,Italy,1001-5000 Employees,1853,"Ansaldo Nucleare, a subsidiary of Ansaldo Energia, specializes in the entire life cycle of nuclear plants, including decommissioning and waste management. They offer comprehensive solutions for the safe handling and processing of radioactive waste, utilizing advanced technologies and extensive experience in the field."
Blue Lab,London,,United Kingdom,10001+ Employees,2003,"The company highlights its expertise in nuclear energy, emphasizing its role in providing clean, low-carbon electricity for over 60 years. They underscore the safety and reliability of nuclear power, as well as the effective management of radioactive waste, which is produced in minimal amounts and can be stored securely."
National Nuclear Laboratory,United Kingdom,,United Kingdom,501-1000 Employees,2008,"NNL (National Nuclear Laboratory) specializes in nuclear decommissioning support, offering expertise in waste management and clean-up as part of its comprehensive services throughout the nuclear fuel cycle. With advanced facilities and a team of recognized experts, NNL addresses critical challenges in the nuclear sector, including decommissioning."
TRC Companies,Lowell,,United States,1001-5000 Employees,1961,"TRC offers comprehensive services for the decommissioning and demolition of power plants and industrial facilities, making it a key player in addressing nuclear decommissioning challenges. With a focus on environmentally responsible practices, TRC combines scientific expertise with advanced technologies to support clients in this complex process."
NSG Environmental,Chorley,,United Kingdom,101-250 Employees,1982,"NSG is a dedicated service provider for the nuclear industry, specializing in cost-effective decommissioning, waste management, and land remediation services. With expertise in problem definition and project management, NSG ensures safe and efficient execution of decommissioning projects."
CORE Energy Systems Pvt.Ltd,Dombivali,,India,251-500 Employees,1997,"CORE Energy Systems specializes in decommissioning and nuclear waste management, providing comprehensive services that include the safe dismantling of hot cells, radiation monitoring, and the disposal of irradiated equipment. Their expertise extends to spent fuel management and the use of advanced technologies for radiation protection, ensuring that all decommissioning activities are carried out with the utmost care and safety."
The Nuclear Decommissioning Collaborative,Arlington,,United States,1-10 Employees,2018,"The Nuclear Decommissioning Collaborative is a key resource for stakeholders involved in nuclear decommissioning, offering accurate information and best practices to enhance the decommissioning process and support community revitalization. Their focus on comprehensive resources and collaboration helps address the socio-economic impacts of nuclear plant closures, making them an essential partner in effective decommissioning efforts."
Irex Corporation,United States,,United States,1001-5000 Employees,1860,"Advanced Nuclear is a specialized provider of nuclear services, including mechanical insulation and hazardous material remediation, with extensive experience in the industry. Their commitment to safety and quality makes them a reliable partner for nuclear decommissioning projects."
