name,city,state,country,employees,founded,description
Suez,Maidenhead,,United Kingdom,5001-10000 Employees,1988,"SUEZ is a prominent provider of sustainable resource management solutions, including composting services. The company produces a variety of compost products from its extensive network of composting facilities throughout the UK."
CompostableLA,Los Angeles,,United States,1-10 Employees,2019,"Compostable is a community compost company dedicated to transforming food scraps into valuable nutrients, thereby promoting a sustainable and cyclical approach to waste management. They offer various composting solutions to help individuals and communities effectively compost their kitchen scraps, contributing to a healthier environment."
Compost Segrià,Alguaire,,Spain,11-50 Employees,1998,"The company, Compost Segrià, focuses on revaluing waste through composting, contributing to a circular economy and combating climate change while enhancing soil conservation. They emphasize their commitment to sustainable agriculture and recycling organic waste, positioning themselves as a key player in the fertilizer industry."
Synagro Technologies,Houston,,United States,501-1000 Employees,1986,"Synagro is a leading service provider in organic by-product recycling, specializing in converting waste into sustainable resources. Their extensive experience and commitment to environmental standards highlight their role in compost application and community sustainability initiatives."
City Compost,Gardner,,United States,1-10 Employees,2013,City Compost offers a range of compost products.
St. Louis Composting,Valley Park,,United States,51-100 Employees,1992,"St. Louis Composting is dedicated to transforming yard waste into high-quality compost, helping to enrich gardens and reduce landfill waste. With a commitment to natural composting processes and a wide selection of certified products, they emphasize the importance of quality in soil health and gardening."
Veteran Compost,Washington,,United States,11-50 Employees,,"Veteran Compost is dedicated to creating high-quality compost and offers food scrap collection services in Maryland, Washington DC, and Virginia. They focus on sustainable practices that align with the organic movement, making them a key player in composting and organic waste management in the region."
Bennett Compost,Philadelphia,,United States,11-50 Employees,2009,"Bennett Compost is dedicated to making composting accessible in Philadelphia through its comprehensive curbside program, which is the largest in Pennsylvania. Their services promote organics recycling and community engagement, aligning with their commitment to environmental sustainability."
"Waste Connections, Inc",Vaughan,,Canada,10001+ Employees,2002,Waste Connections of Canada emphasizes its commitment to environmental sustainability through its green waste processing and composting services. The company highlights the importance of composting yard and food waste as essential elements of effective community waste management.
Paper Round,London,,United Kingdom,251-500 Employees,1988,"Recorra is a trusted waste management company that offers a compostables recycling service, helping businesses improve their recycling rates and contribute to sustainability. Their commitment to real recycling ensures that compostable materials are collected and processed effectively, providing a valuable second life to waste."
