name,city,state,country,employees,founded,description
Henan Zhongxin Aluminum Co. Ltd.,Zhengzhou,,China,51-100 Employees,2002,"Henan Zhongxin Aluminum Co., Ltd. is a comprehensive enterprise that produces a variety of aluminum products, including aluminum foil. Their production line offers aluminum foil in various thicknesses and alloy grades, catering to diverse industrial applications."
All Foils,Strongsville,,United States,101-250 Employees,1980,"All Foils specializes in providing a wide range of light-gauge aluminum foils, offering custom printing, coloring solutions, and various finished goods tailored to specific delivery needs. With over 2 million pounds of aluminum foil products in inventory, they are well-equipped to meet diverse application requirements."
Aluminumio,China,,China,251-500 Employees,2017,"Aluminumio is a professional supplier of unbacked jumbo roll aluminum foil, catering to over 100 global customers since 2017. Their aluminum foil is versatile, suitable for various applications including flexible packaging and pharmaceutical packaging."
Raviraj Foils Ltd,Ahmedabad,,India,251-500 Employees,,"Raviraj Foils Limited is a prominent manufacturer, supplier, and exporter of aluminum foil, with a significant annual production capacity of 25,000 MTPA, aiming to be the most trusted and preferred provider in the industry through a commitment to quality and service."
HTMM ALUMINUM FOIL CO.LTD,China,,China,251-500 Employees,2009,"HTMM is a manufacturer of a diverse array of aluminum foil products, including specialized options for pharmaceutical and food packaging. Their product range features various thicknesses and widths, catering to multiple industrial needs."
Rio Tinto,Melbourne,,Australia,10001+ Employees,1873,"The company specializes in the production of low carbon aluminum, which is essential for industries like electric vehicles and smartphones."
Disposable Aluminum Foil Supplier,Weifang,,China,51-100 Employees,2011,"Weifang Hammax Aluminum Foil Co., Ltd specializes in producing a variety of high-quality aluminum foil products, including rolls and containers, that meet FDA and EU standards."
HENAN YUMTOU INDUSTRIAL CO.LTD,China,,China,501-1000 Employees,2010,"YUMTOU Company specializes in the research, development, and manufacturing of aluminum foil and its products, establishing itself as a prominent manufacturer and seller in China."
Vedanta Limited - Aluminium Business,New Delhi,,India,10001+ Employees,2003,"Vedanta Aluminium Business, India's largest aluminium manufacturer, produces high-quality aluminium products, including aluminium flip coils. Their focus on innovative technologies and sustainable practices positions them as a key player in supplying aluminium for various critical sectors."
Assan Alüminyum,Turkey,,Turkey,1001-5000 Employees,1988,"Assan Alüminyum is a prominent manufacturer of aluminum foil, with an annual output capacity of 130 thousand tons, making it one of Europe’s largest producers in this sector. The company emphasizes high-quality and customized aluminum products, catering to various industries, including packaging."
