name,city,state,country,employees,founded,description
Chevron Phillips Chemical,The Woodlands,,United States,5001-10000 Employees,2000,"CPChem is a leading producer of polyethylene, which is a key polymer used in a variety of everyday products. Their commitment to operational excellence and stakeholder engagement underscores their focus on innovation and quality in the chemicals industry."
A. Schulman,Fairlawn,,United States,1001-5000 Employees,1928,"LyondellBasell specializes in polyethylene (PE) technologies, highlighting their expertise and interest in advancing this material."
Everett J. Prescott Inc.,Gardiner,,United States,251-500 Employees,1955,"Everett J. Prescott is a distributor that specializes in water, wastewater, and stormwater solutions, and they offer a variety of products, including polyethylene tubing."
Intertape polymer group,Sarasota,,United States,1001-5000 Employees,1981,"IPG offers a variety of polyethylene tape solutions, including PE-SP, PE34, PE35, and more, highlighting their expertise in packaging and protective products. Their innovative approach also includes sustainable packaging alternatives."
Pexco,Johns Creek,,United States,501-1000 Employees,1973,"Pexco specializes in polyethylene extrusion manufacturing, producing both HDPE and LDPE parts for various market applications."
borouge,Melbourne,,Australia,1001-5000 Employees,1998,"Borouge is a prominent manufacturer of polyolefin solutions, including performance polyethylene (PE) branded as Anteo, which highlights their innovative approach to creating sustainable plastics. With a significant production capacity and advanced technologies, Borouge caters to various industries, emphasizing their commitment to addressing global challenges."
ESENTTIA,Cartagena,,Colombia,251-500 Employees,1990,"Esenttia is a Colombian manufacturer that specializes in polyethylene, among other products, offering solutions essential for the plastic industry. Their LDPE TRICOLENE EF 601AA is a low-density copolymer of butene, ideal for film extrusion, and contains slip and antiblock additives."
TDI Custom Packaging Inc.,Fountain Valley,,United States,11-50 Employees,1974,"TDI Custom Packaging is a specialized manufacturer of polyethylene products, including custom plastic bags, film, and tubing, using premium FDA-approved resins. With decades of experience, they focus on smaller production runs and fast turnaround times, ensuring high-quality packaging solutions."
Entec Polymers,Orlando,,United States,251-500 Employees,1987,"Entec Polymers specializes in providing a comprehensive selection of plastics, including Polyethylene, Linear Low Density, and Metallocene (mLLDPE), ensuring that they meet the specific material needs of their customers. With a focus on sustainable technology and personalized support, Entec guides clients through the entire project process, from concept to production."
Entec Resins México,Mexico,,Mexico,51-100 Employees,2007,"Entec Polymers is a leading distributor of engineering thermoplastics and basic products for the North American automotive market, highlighting their expertise in polyethylene copolymers."
