name,city,state,country,employees,founded,description
Bothbest Bamboo Flooring,Xuancheng,,China,51-100 Employees,2001,"BothBest is a leading manufacturer of bamboo products, offering a diverse range of bamboo flooring options, including solid, strand woven, and engineered varieties. Their bamboo flooring is not only durable and aesthetically pleasing but also environmentally friendly, making it a popular choice for sustainable building practices."
Bamboo Warehouse,Cape Town,,South Africa,11-50 Employees,2007,"Bamboo Warehouse is a specialized importer and supplier of eco-friendly bamboo products, notably offering bamboo flooring that is hard-wearing, scratch-resistant, and sustainable, making it ideal for home use. Their commitment to quality and a 25-year warranty ensures customer satisfaction throughout the entire process, from sourcing to installation."
Bamboo Family Flooring,Preston,,United Kingdom,1-10 Employees,2003,"Bamboo Family is a leading manufacturer of premium bamboo flooring, offering a variety of sustainable and durable options developed through their innovative Unique Encased Manufacturing Process®️. Their products are FSC certified, ensuring responsible sourcing, and they provide free samples to help customers choose the perfect floor for their needs."
Bamboo Direct Flooring,West Vancouver,,Canada,1-10 Employees,,"Bamboo Direct Flooring specializes in high-quality bamboo flooring, offering a range of products that meet or exceed the performance of traditional hardwood. Their bamboo flooring is available in various styles, colors, and sizes, ensuring a unique appearance for each installation."
Bamboo Flooring Company,Leicester,,United Kingdom,1-10 Employees,2004,"The Bamboo Flooring Company specializes in high-quality bamboo flooring, offering a diverse range of products and accessories that adhere to sustainable forestry practices. With a focus on eco-friendliness and durability, bamboo flooring is presented as a strong and renewable alternative to traditional hardwood options."
Bamboo Flooring Hawaii,Honolulu,,United States,11-50 Employees,,"Bamboo Flooring Hawaii specializes in innovative and eco-friendly bamboo flooring options, offering durable alternatives to traditional hardwood. With a commitment to quality and sustainability, they provide a variety of high-quality bamboo flooring products."
PREMIUM FLOORS COMMERCIAL,Melbourne,,Australia,251-500 Employees,1980,"Premium Floors is a leading distributor in Australia, offering a variety of bamboo flooring options that are environmentally friendly and cost-effective. Their Arc Bamboo floors are sourced from sustainable plantations and feature enhanced scratch resistance, making them a durable and attractive choice for any space."
Style Timber Floor,Sydney,,Australia,1-10 Employees,,"Style Timber Floor offers a diverse range of bamboo flooring options in various attractive colors, highlighting its unique texture and durability. With features like easy installation, soundproofing, and a 25-year warranty, this eco-friendly flooring solution is both stylish and long-lasting, making it a popular choice for homes in Sydney."
Expert Flooring LLC,Woodbridge,,United States,11-50 Employees,,"The company offers a variety of flooring solutions, including bamboo flooring, and emphasizes customer service and craftsmanship. Their membership in the New Zealand Green Building Council highlights their commitment to sustainable practices."
Landers Premier Flooring,Austin,,United States,11-50 Employees,2005,"Landers Premier Flooring offers a wide selection of bamboo flooring among its extensive range of products, which also includes hardwood, carpet, tile, and more. With expert installation services and a commitment to customer satisfaction, they ensure high-quality options for those interested in bamboo flooring."
