name,city,state,country,employees,founded,description
Epimorfosis Consulting Ltd,Nicosia,,Cyprus,1-10 Employees,1998,"Epimorfosis Consulting offers comprehensive HR consulting services designed to optimize workforce productivity through various programs, including HR audits, manpower planning, and performance management. Their experienced team provides tailored solutions that address key HR needs, fostering a positive company culture and effective change management."
HR Indexx Ltd,Falomo,,Nigeria,1001-5000 Employees,2002,"HR Indexx Limited (HRI) specializes in human resource consulting, offering a range of services designed to enhance HR functions, including HR audits, policy development, performance appraisal systems, and training needs analysis. Their strategic HR consulting aims to help organizations recruit and retain top talent, ensuring operational effectiveness and employee satisfaction."
CMS Job Pvt. Ltd.,Nepal,,Nepal,11-50 Employees,2018,"CMS Job Pvt. Ltd is a dedicated HR service provider that specializes in HR consulting, offering services such as the formulation of policies, job evaluations, performance management systems, and strategic workforce planning. Their expertise in human resource management aims to enhance organizational success by helping businesses build effective teams and streamline recruitment processes."
Bulgarian Employment Confederation (BEC),Sofia,,Bulgaria,1001-5000 Employees,2020,"The company specializes in comprehensive human resources solutions, offering a wide range of services including HR consulting, recruitment, training, and payroll management. Their focus on enhancing employee productivity and engagement through effective practices and global trends makes them a valuable resource for businesses seeking to optimize their HR functions."
Talenture Management Consulting,Chennai,,India,1-10 Employees,2012,"Talenture Management Consulting specializes in HR Consulting, offering a wide range of services that include Executive Search, Talent Management, and organizational assessments. Their expertise in HR audits and diagnostic studies helps align HR practices with organizational goals, enhancing performance through strategic interventions and best practices."
HR Business Solutions,Islamabad,,Pakistan,51-100 Employees,2019,"HR Business Solutions (HRBS) specializes in HR consulting, offering a comprehensive range of services such as headhunting, payroll management, and organizational development. With a global presence and a focus on customized HR solutions, HRBS supports businesses in streamlining their HR functions and addressing various organizational challenges."
Recruitment Myanmar by HRINC,Yangon,,Myanmar,51-100 Employees,2012,"HRINC TAC is a leading HR consulting service provider in Cambodia, specializing in effective human resource strategies, executive search, recruitment, and training development. With over a decade of experience and a deep understanding of local trends, they offer comprehensive services like compensation surveys and employee engagement reviews to help businesses optimize their HR operations and align with emerging industry practices."
LMW HR Group,Athens,,Greece,1001-5000 Employees,2013,"LMW HR Group specializes in comprehensive human resources solutions, prominently featuring HR consulting among its tailored services. Their expert consultants focus on personalized strategies to enhance organizational effectiveness, driving business growth and fostering positive workplace environments."
RIGHT CONSULTING CHILE,Santiago,,Chile,1-10 Employees,2014,"Right Consulting is a Chilean company that specializes in Human Resources solutions, offering a wide range of services including recruitment and selection, headhunting, organizational development consulting, training, coaching, and employability programs. Their expertise in talent management and psychological evaluations positions them as a leader in the HR consulting space."
Business Process Outsourcing Zimbabwe,Bulawayo,,Zimbabwe,11-50 Employees,2018,"The company specializes in HR consulting, offering tailored solutions and expert advice in areas such as talent acquisition, employee training, and compliance. Their services help businesses streamline HR processes, enhance employee relations, and navigate complex HR challenges, allowing organizations to focus on growth."
