name,city,state,country,employees,founded,description
Adastra,Toronto,,Canada,,,"Engage with a trusted AWS, Google Cloud, and Microsoft partner that will help you maximize your investments in AI and machine learning. OUR PORTFOLIO: AI Strategy and AI Governance, Generative AI, Predictive Analytics and Machine Learning, Computer Vision, Hyperautomation, ML Ops and AI Platforms."
ML6,Ghent,,Belgium,51-100 Employees,2013,"ML6 is dedicated to fostering a challenging environment for its agents, enhancing their productivity and innovation in the field of machine learning. They specialize in providing tailored AI solutions, ensuring that clients can leverage advanced technologies to stay ahead in a rapidly evolving business landscape."
Salesforce,San Francisco,,United States,10001+ Employees,1999,"The company specializes in enterprise software solutions that enhance sales processes and customer support, utilizing technologies such as artificial intelligence and data analytics. Their expertise in machine learning, particularly through their Einstein resources, contributes to improving customer service and streamlining business operations."
Machine2Learn,Amsterdam,,Netherlands,11-50 Employees,2017,"Machine2Learn (M2L) specializes in providing end-to-end machine learning solutions, leveraging the expertise of Professor Tom Heskes, a renowned machine learning authority. With a history of successful applications dating back to the 1990s, M2L serves various sectors, including industry and healthcare."
Amazon Web Services UK,Seattle,,United States,10001+ Employees,1994,"Amazon Web Services (AWS) offers Amazon SageMaker, which supports machine learning functionalities specifically for geospatial data. This highlights AWS's commitment to enhancing cloud skills and providing specialized tools for advanced data analysis."
Cloudaeon,Wilmslow,,United Kingdom,11-50 Employees,2016,"Cloudaeon specializes in artificial intelligence-based solutions, offering a SaaS platform that enhances operations through advanced analytics and real-time decision-making. With a focus on big data engineering and cloud technologies, the company leverages its expertise to optimize performance and drive efficiency, making it well-suited for clients seeking machine learning applications."
Deeplearning.ai,Palo Alto,,United States,1-10 Employees,2017,DeepLearning.AI is dedicated to advancing knowledge and collaboration in the field of Machine Learning (ML) through events like Pie & AI. Their mission is to empower the global workforce with education and training in AI and ML.
ACL Digital,Bengaluru,,India,1001-5000 Employees,1992,"ACL Digital specializes in technology solutions, including Artificial Intelligence and Machine Learning, which are integral to their consulting services aimed at enhancing business functions and driving digital transformation. The company's expertise in innovative product design and disruptive technologies positions them as a key player in the machine learning landscape."
BigML,Corvallis,,United States,11-50 Employees,2011,"BigML is a comprehensive Machine Learning platform that empowers users to create and manage sophisticated, data-driven applications. It enables seamless transformation of data into actionable models, making Machine Learning accessible for various tasks such as Classification, Regression, and Anomaly Detection."
o9 Solutions,Dallas,,United States,1001-5000 Employees,2009,"The company specializes in integrated business planning solutions that enhance various operational aspects through advanced technologies like artificial intelligence and machine learning. Their platform allows organizations to build custom AI/ML workflows, enabling faster and more intelligent decision-making."
