name,city,state,country,employees,founded,description
Certis Biologicals,Columbia,,United States,51-100 Employees,2001,"Certis Biologicals is a leading manufacturer of biopesticides, offering a diverse range of bio-based products designed to protect crops from various threats. With over three decades of expertise and extensive field testing, the company is committed to providing innovative and reliable biopesticide solutions for both organic and conventional agriculture."
Syngenta,Basel,,Switzerland,10001+ Employees,2000,"Syngenta is a leader in crop protection products and emphasizes innovative solutions that enhance agricultural sustainability. Their offerings include biotechnology products and sustainable agriculture technologies, which align with the growing interest in biopesticides."
Bionema Limited,Swansea,,United Kingdom,1-10 Employees,2012,"The company specializes in developing biopesticides, which are natural products derived from microorganisms that protect crops from pests, thereby reducing the reliance on synthetic pesticides and promoting increased crop yields. Their innovative approach and commitment to sustainable agriculture position them as a key player in the biopesticide industry."
ORO AGRI EUROPE,Groningen,,Netherlands,11-50 Employees,2002,"Oro Agri International Ltd, under the brand ORO AGRI, offers innovative biopesticides, including a patented product with orange oil that serves as an insecticide, fungicide, and acaricide. This environmentally friendly solution, PREV-AM, is designed for integrated pest management (IPM) and sustainable agricultural practices, demonstrating low impact on non-target organisms."
Willowood,New Delhi,,India,1001-5000 Employees,1992,"Willowood India is a prominent manufacturer and distributor of various agrochemicals, including biopesticides. With over 25 years of experience and a strong distribution network across multiple countries, the company emphasizes its expertise in producing a diverse range of crop protection products."
Marrone Bio Innovations,Davis,,United States,51-100 Employees,2006,"The company, Pro Farm Group (formerly Marrone Bio Innovations), is a leader in developing bio-based pest management solutions, emphasizing their commitment to environmentally responsible practices. Their extensive portfolio of biological products, derived from a diverse range of microorganisms, offers innovative and effective options for integrated pest management across various crops."
BrightMart CropScience,Foshan,,China,501-1000 Employees,2000,"Brightmart Cropscience Co., Ltd is a prominent agrochemical manufacturer that emphasizes research and development to create low-toxic and environmentally friendly crop protection solutions, including a variety of insecticides, herbicides, and nematicides. Their commitment to sustainable agricultural practices aligns with the growing demand for biopesticides and innovative pest management strategies."
BioBee,Drom HaSharon Regional Council,,Israel,51-100 Employees,1984,"BioBee Sde Eliyahu Ltd. specializes in producing beneficial insects and mites for agricultural applications, offering integrated pest management programs that reduce the need for chemical pesticides. Their focus on natural pest control methods supports both conventional and organic farming practices, making their products highly relevant to the biopesticide sector."
Rotam Global AgroSciences,Hong Kong Island,,China,1001-5000 Employees,2009,"Rotam CropSciences focuses on developing innovative crop protection products, including insecticides, fungicides, and herbicides. Their commitment to integrated pest management and resistance management programs indicates a strong alignment with sustainable agricultural practices."
Best Agrolife Limited,New Delhi,,India,251-500 Employees,,"The company emphasizes its commitment to providing sustainable and environmentally friendly crop solutions, aligning with the growing demand for biopesticides. Through innovative research and a focus on cost-effective products, it aims to empower farmers and enhance agricultural productivity."
