name,city,state,country,employees,founded,description
Arthouse Limited,Borough of Rossendale,,United Kingdom,51-100 Employees,2000,"Arthouse offers a diverse range of wall art, including wallpapers, ArtiSTICK, and wall murals, showcasing on-trend designs at affordable prices. With a commitment to quality and continuous innovation, their products are widely available, making it easy to transform your space."
ArtzFolio,New Delhi,,India,11-50 Employees,2014,"ArtzFolio offers an extensive range of wall art options, including custom paintings and prints, that can transform your home. Their collection features various styles, from modern abstract to classic maps, making it a great destination for unique wall decor."
MURAL,San Francisco,,United States,501-1000 Employees,2011,"Mural is a collaboration platform that enhances teamwork through its unique whiteboard system, making it ideal for enterprises looking to elevate their collaborative practices. With tools that promote engaging meetings and foster ongoing conversations, Mural supports innovative brainstorming and design thinking processes."
KHIRKI,New Delhi,,India,11-50 Employees,,"The company offers a diverse collection of wall art, including captivating canvas paintings and popular abstract pieces, perfect for enhancing the aesthetic of homes and offices. With high-resolution images and detailed descriptions, customers can easily visualize how these striking decorations will transform their spaces."
art art art,Stoke-on-Trent,,United Kingdom,1-10 Employees,1995,"The company specializes in providing ready-to-hang, high-quality wall art that is made in the UK, offering trendy designs perfect for interior design projects. Their service not only saves time and money but also includes free framing for added convenience."
Great BIG Canvas,Raleigh,,United States,251-500 Employees,2006,"The company specializes in delivering expertly-crafted wall art directly to homes and offices, offering a variety of high-quality options such as canvas prints and framed art. Their efficient manufacturing processes ensure that customers receive beautiful contemporary art in a timely manner."
Wall-Art,East Devon,,United Kingdom,1-10 Employees,2008,"Wall Art is a creative team of young designers dedicated to producing unique and personalized wall art that enhances any space. Their innovative and contemporary designs, inspired by family life, promise to add lasting beauty to homes and offices."
Art Van Furniture,Warren,,United States,1001-5000 Employees,1959,"Art Van Furniture, LLC offers a variety of art and interior design ideas, making it a great resource for those interested in wall art. Their commitment to quality and competitive pricing, along with a focus on community initiatives, enhances their appeal as a leading furniture and decor retailer."
Hyderabadwallart,Hyderabad,,India,501-1000 Employees,1997,"Hyderabad Wall Art is a specialized manufacturer of wall art paintings, offering personalized and contemporary designs for various spaces, including homes and commercial areas. With over two decades of experience, they provide custom paintings, including 3D art and murals, crafted by skilled artists to enhance interior aesthetics."
Qube Art Gallery,Dubai,,United Arab Emirates,11-50 Employees,2008,"QUBE Art Gallery specializes in high-quality wall art, offering a vast collection of hand-made wall murals that feature stunning imagery and a variety of styles to suit diverse tastes and preferences. They also provide customizable picture framing services and the ability to scan and reproduce art, ensuring that your wall art reflects your personality and style."
