name,city,state,country,employees,founded,description
Compleat,Bridgewater,,United States,10001+ Employees,,"The company offers Compleat® Organic Blends Plant-Based, a certified organic, blenderized whole food tube feeding formula that provides a nutritionally complete meal replacement option made with real fruits and vegetables. This product is designed for both short- and long-term feeding regimens, addressing nutritional gaps and supporting diverse patient needs."
HMR Weight Management Services,Boston,,United States,51-100 Employees,1983,"HMR® Weight Management Services Corp offers a comprehensive program that includes ready-to-eat meals and protein shakes designed for effective weight management. Their HMR Program focuses on providing nutritionally complete, portion-controlled meals, along with support and coaching to promote sustainable weight loss and healthy lifestyle changes."
Performance Kitchen Crafted,Vancouver,,Canada,51-100 Employees,2013,"The company specializes in Medically Tailored Meals that cater to specific health conditions and dietary needs, offering a diverse range of options including Vegan, Gluten Free, and Low FODMAP. Their meals are designed by chefs and approved by Registered Dietitians, ensuring both taste and nutritional value."
5 Star Nutrition,Austin,,United States,251-500 Employees,,"5 Star Nutrition offers a Meal Replacement Protein product from Anabolic Warfare, designed to serve as a complete meal alternative with 38g of high-quality, dairy-free protein and over 66g of carbohydrates per serving. This protein blend is inspired by military rations and includes essential fats and nutrients, making it a convenient option for those looking to support their training and nutrition goals."
Mom's Meals | A Purfoods Company,Ankeny,,United States,501-1000 Employees,1999,"Mom's Meals specializes in providing medically tailored, home-delivered meals, making it a relevant option for those seeking meal replacement solutions. Their offerings include a variety of refrigerated meals designed by registered dietitians to support health conditions like diabetes and heart disease."
310 Nutrition,Las Vegas,,United States,101-250 Employees,2012,"310 Nutrition specializes in meal replacement shakes, offering convenient single-serve options designed for nutrition on-the-go. Their products aim to support healthy habits, making it easier to maintain a balanced diet despite a busy schedule."
Soylent,Los Angeles,,United States,11-50 Employees,2012,"Soylent offers innovative meal replacement products designed to help consumers meet their nutritional goals. Their Complete Meal powder provides 20g of protein and 28 essential vitamins and minerals, making it a convenient and nutritious option for those seeking a balanced diet."
UpNourish,Mumbai,,India,1-10 Employees,,"UpNourish offers a range of nutritionally complete, keto-friendly drinkable meal replacements, including smoothies and soups, designed for those with active lifestyles. Their products are low in carbs and calories, making them suitable for weight loss and management, and can easily replace one to four meals a day."
Functional Formularies,West Chester Township,,United States,11-50 Employees,,"The company specializes in clinical nutrition products, including the world's first organic, whole food, plant-based meal replacement, designed to meet diverse dietary needs. Their innovative offerings, such as the Liquid Hope Peptide, provide essential nourishment for individuals seeking healthy meal alternatives."
Exante,United Kingdom,,United Kingdom,1001-5000 Employees,2013,"Exante is a health and lifestyle brand that specializes in meal replacement products, offering a variety of premium options designed for weight loss and maintenance. With tailored meal plans and support from in-house nutritionists, Exante aims to help individuals achieve their health goals through innovative nutrition solutions."
