name,city,state,country,employees,founded,description
Firmenich,Meyrin,,Switzerland,10001+ Employees,1895,"DSM-Firmenich, a top privately-owned perfume and taste company, emphasizes its leadership in perfumery and fragrances, leveraging world-class research to meet customer needs. Their commitment to innovation in scent creation and transformative technologies positions them as a key player in the fragrance industry."
Eurofragance,Sant Cugat del Vallès,,Spain,251-500 Employees,1990,"Eurofragance is deeply passionate about perfume and boasts expertise in fragrance creation, emphasizing the importance of a great scent for product success. The company also focuses on innovative fragrance technologies that enhance the production process and improve consumer experience."
FRAGRANCE SCIENCE,Olesa de Montserrat,,Spain,51-100 Employees,2004,"Fragrance Science is dedicated to the production of fine and industrial fragrances, showcasing their expertise and passion for this art."
Iberchem,Alcantarilla,,Spain,501-1000 Employees,1985,"Iberchem is a prominent global fragrance manufacturer with over 35 years of experience in creating innovative scents for brands worldwide. Their dedicated in-house fragrance technologies department ensures a strong focus on research and analysis, positioning them as a key player in the fragrance industry."
Cosmo International Fragrances,-,,-,,,"Cosmo International Fragrances specializes in producing fragrance oils for various applications, including fine fragrance and personal care. With a global presence and a focus on innovation, the company caters to both established and indie brands."
Givaudan,Vernier,,Switzerland,10001+ Employees,1895,"Givaudan is a prominent player in the fragrance industry, known for crafting inspired fragrances that enhance beauty and wellbeing."
Frey + Lau GmbH,Henstedt-Ulzburg,,Germany,251-500 Employees,1836,"FREYLAU is an expert in the development of fragrances, leveraging over 180 years of experience to refine essential oils and create innovative scent formulations. Their modern facilities and commitment to quality ensure they meet the special requirements of fragrance substances effectively."
Tru Fragrance & Beauty LLC,Willowbrook,,United States,11-50 Employees,1969,"The company positions itself as a key partner in the fragrance, beauty, and wellness sectors, supporting retailers and emerging brands from their initial stages to becoming industry icons. With a focus on innovative product development and exclusive offerings, they navigate market trends and help redefine categories."
ABHINAV PERFUMERS - India,Rajkot,,India,11-50 Employees,1994,"The company is a leading manufacturer and supplier of premium quality fragrances, with a strong emphasis on innovation and expertise developed over three decades. Their diverse range of fragrances is utilized in various applications, including personal care, home care, and fine fragrances."
AZUR FRAGRANCES,Mouans-Sartoux,,France,51-100 Employees,1978,"Azur Fragrances, founded in 1978, specializes in creating tailor-made fragrances that align with their clients' product positioning and market needs. Their commitment to high-quality, customized scents ensures that they meet clients' specific requirements and safety standards."
