name,city,state,country,employees,founded,description
Gloria,Peru,,Peru,1001-5000 Employees,1941,"Gloria is a prominent player in the Peruvian dairy market and offers a variety of food and beverage products, including UHT Soy Milk under the Leche Gloria brand."
Alpro,Ghent,,Belgium,1001-5000 Employees,1980,"Alpro offers a high-protein soy milk alternative made from non-GMO soybeans, providing a rich source of plant protein and calcium while being naturally low in saturated fat. Their commitment to sustainable sourcing and quality ensures a delicious and nutritious option for those seeking dairy-free beverages."
Soprole,Vitacura,,Chile,1001-5000 Employees,1949,"Soprole is a prominent manufacturer in the food production sector, specializing in dairy products."
Califia Farms,Bakersfield,,United States,101-250 Employees,2010,"Califia Farms is dedicated to providing plant-based alternatives to dairy, offering a variety of products including oat and almond milks. Their innovative blends make it easy to incorporate dairy-free options into your cooking and baking."
Universal Robina Corporation,Quezon City,,Philippines,10001+ Employees,1954,"Universal Robina Corporation (URC) partners with Vitasoy, a leading soy milk brand, to offer nutritious and great-tasting soy milk in the Philippines. This collaboration highlights URC's commitment to providing diverse and high-quality beverage options to consumers."
Goodmylk,Los Angeles,,United States,11-50 Employees,2018,"Goodmylk offers products made from real food ingredients, promoting a feeling of empowerment and well-being."
Vitasoy International Holdings Limited,Tuen Mun District,,China,1001-5000 Employees,1940,"Vitasoy International is a prominent manufacturer of plant-based products, including a diverse range of nutritious soy beverages."
Soyamigo,Mexico,,Mexico,11-50 Employees,1996,"The company specializes in plant-based food products, particularly soy milk, offering a premium option that is 100% vegetable-based, high in protein, and fortified with essential vitamins and minerals. Their Symkën Soya Natural product is designed to provide a nutritious, lactose-free alternative to cow's milk, promoting a healthy lifestyle."
Campbell's Foodservice,Camden,,United States,10001+ Employees,1869,"Campbell's Foodservice offers Pacific Foods® Original Ultra Soy Milk, a plant-based beverage available in convenient 32 oz cartons. This product aligns with the company's commitment to providing innovative and versatile foodservice solutions."
Jaya Grocer (Trendcell Sdn. Bhd.) (544047-T),Malaysia,,Malaysia,501-1000 Employees,,"Jaya Grocer offers V-Soy Soya Bean Milk in a convenient 300ml size, highlighting its commitment to providing high-quality food products."
