name,city,state,country,employees,founded,description
Riceland Foods Inc.,Stuttgart,,United States,1001-5000 Employees,1921,"Riceland Foods emphasizes its expertise in addressing specific rice application needs, highlighting its commitment to quality and reliable service."
Shomoy Technologies Ltd,Dhaka,,Bangladesh,11-50 Employees,,"The company supplies rice to restaurant and cafe owners, ensuring they have a consistent food supply to support their business growth."
Alpro,Ghent,,Belgium,1001-5000 Employees,1980,"Alpro is a manufacturer of plant-based food and beverages, offering a variety of products that include options made from rice. The company's commitment to sustainable sourcing and high-quality ingredients aligns with its mission to promote health for individuals and the planet."
InHarvest,Bemidji,,United States,251-500 Employees,1978,"Riviana Foods is America's leading rice company, highlighting its significant investment in advanced processing and packaging facilities. With over 100 years of experience and a diverse portfolio of well-known rice brands, Riviana Foods emphasizes its commitment to quality and innovation in the rice industry."
The Rice Man Nigeria,Ikeja,,Nigeria,11-50 Employees,1995,"The Rice Man is a prominent distributor specializing in a diverse selection of quality rice products, ensuring fast and efficient delivery to customers across Nigeria. With over 25 years of experience, the company has created a digital marketplace that makes it convenient for individuals and restaurants to access affordable rice essential for meals."
Supple Tek Industries Pvt. Ltd.,Amritsar,,India,1001-5000 Employees,2013,"Supple Tek is a prominent manufacturer and exporter of high-quality Indian Basmati Rice, recognized as the largest exporter of this specialty rice in India. With over 40 years of experience and a state-of-the-art milling facility, the company ensures stringent quality control and authenticity in its products."
RICE by RICE,Denmark,,Denmark,51-100 Employees,1998,"The company, RICE, emphasizes its mission to enhance everyday life with vibrant colors and creativity, suggesting that their products could add joy and uniqueness to daily routines."
Grain Millers Inc.,Eden Prairie,,United States,501-1000 Employees,1975,"Grain Millers is a supplier of brown long-grain rice, offering a gluten-free option that can be used in various food applications, including as table rice and flour. Their commitment to providing high-quality ingredients supports healthier living and aligns with consumer values."
Rich Products Corporation,Buffalo,,United States,10001+ Employees,1945,"Rich Products specializes in a diverse range of food products, including frozen seafood preparations and various baked goods like cookies and donuts. Their commitment to creative food solutions caters to the foodservice and retail sectors, making them a significant player in the culinary industry."
DACK Trading LLC,Rehoboth Beach,,United States,11-50 Employees,2018,"DACK is a global agricultural broker that connects buyers and sellers of various agricultural products, including organic rice."
