name,city,state,country,employees,founded,description
High Performance Alloys Inc.,United States,,United States,51-100 Employees,1984,"HPALLOY specializes in the manufacture and supply of high-quality alloys, ensuring products meet or exceed ISO 9001 standards. They offer both small and large quantities, with the capability for custom cutting and same-day shipping, making them a reliable source for demanding alloy needs."
Rolled Alloys - Edmonton Alberta Canada,Edmonton,,Canada,51-100 Employees,1995,"Rolled Alloys is a leading manufacturer of specialty alloys, including Hastelloy, known for its heat and corrosion resistance. With a wide inventory and processing capabilities, the company serves various industries such as aerospace and chemical processing."
Materion,Cleveland,,United States,1001-5000 Employees,1931,"Materion specializes in advanced materials solutions, offering a diverse portfolio that includes high-performance alloys engineered for harsh environments. Their expertise in metallurgy and materials engineering positions them as a key player in providing specialty alloys for critical applications across various industries."
Mersen SA,Paris,,France,10001+ Employees,1892,"Mersen specializes in advanced materials and offers a range of corrosion-resistant process equipment, including nickel alloys. Their expertise in manufacturing nickel alloys is particularly relevant for applications in the chemicals, fertilizer, and pharmaceutical industries."
Hart b.v.,Nijkerk,,Netherlands,11-50 Employees,1964,"Hart b.v. is a specialized manufacturer and master distributor of Nickel Alloy piping products, offering a range that includes various alloys such as Alloy C276, which is often associated with Hastelloy. With over 50 years of experience, the company ensures high quality and fast delivery, making it a reliable partner for industries that require these materials."
United Performance Metals,United States,,United States,251-500 Employees,1982,"United Performance Metals (UPM) specializes in high-performance metals and alloys, including a comprehensive inventory of nickel alloys, which are relevant to the query about Hastelloy."
CBMM,Araxá,,Brazil,1001-5000 Employees,1955,"CBMM specializes in the development and commercialization of niobium products, including vacuum grade alloys and ferroniobium. Their commitment to innovative technologies and sustainable practices highlights their expertise in transforming materials for various industrial applications."
Supreme Special Steels,Navi Mumbai,,India,251-500 Employees,1987,"The company specializes in manufacturing high-quality special alloys, including Hastelloy C276, a superalloy known for its exceptional corrosion resistance in critical environments. This product is particularly relevant for applications in sectors like aerospace, defense, and nuclear power."
Specialty Metals,City of Canning,,Australia,1-10 Employees,1987,"Specialty Metals is a leading distributor of high-quality corrosion-resistant alloys, including Alloy C-276 (UNS N10276), which is a nickel-based round bar known for its exceptional performance in critical applications and extreme service conditions."
Stainless Steel Clad Plates-ASME Standard,Foshan,,China,11-50 Employees,2013,"KLS Metal Clad Materials Company specializes in providing various alloys, including nickel and nickel-based alloys, which are known for their unique corrosive properties. Their expertise in metal clad materials, particularly stainless steel and nickel alloy clad plates, positions them as a key player in industries that require durable and cost-effective solutions."
