name,city,state,country,employees,founded,description
ecotainable,Siegen,,Germany,,,"ecotainable offers consulting services in the field of energy efficiency and sustainability for industry, trade, and commerce. With our practical solutions, we support companies in maximizing energy efficiency, tapping into new potential, and securing cost savings."
SupportYourApp,Wilmington,,United States,,,"AI-powered customer support that scales. Reduce costs, improve CX and operate 24/7 with global teams. Custom CRM setups, dedicated phone systems, and fully compliant solutions (ISO 27001, PCI DSS, GDPR). Trusted by 250+ companies worldwide with over 16 years of experience"
Kearney,Chicago,,United States,1001-5000 Employees,1926,Kearney is a leading global management consulting firm with extensive expertise across all organizational services.
SenseInvest Consultancy,Norrtälje kommun,,Sweden,1-10 Employees,2020,"The company emphasizes its expertise in management consulting, particularly in the context of sustainable energy production, including renewable energy and energy efficiency. Their approach involves the implementation of both the Gate-model and Agile PM-model, which are crucial for effective project management and execution."
Die Umsetzer GmbH,Vienna,,Austria,11-50 Employees,2009,"The company specializes in management consulting, providing services that include strategy development, sales enhancement, and organizational development. Their focus on pragmatic strategies and collaborative solutions aims to enhance performance and agility within organizations."
AFCI Conseil Interne,Paris,,France,1001-5000 Employees,2012,"The company specializes in internal management consulting, emphasizing organizational transformation through change management and process re-engineering. Their experienced consultants and innovative approaches aim to enhance organizational efficiency and responsiveness in a fast-paced business landscape."
Bain & Company,Boston,,United States,10001+ Employees,1973,"Bain & Company is a leading global consultancy that specializes in management consulting across various sectors, emphasizing collaboration with clients to achieve exceptional results and drive sustainable outcomes. Their expertise includes a commitment to leveraging digital innovation and providing tailored solutions, making them well-equipped to address complex management challenges."
Critical Thinking SRL,Bucharest,,Romania,1-10 Employees,2015,"The company specializes in management consulting, offering a team of experts in marketing and IT to support their clients' strategic needs."
Management Consulted,Redding,,United States,11-50 Employees,2008,"Management Consulted is a premier resource for management consulting, offering extensive support in consulting recruiting, interview preparation, and skills training. They emphasize the importance of a strong resume and provide insider insights into the recruiting process, making them a valuable ally for those pursuing a career in consulting."
Assecor,Berlin,,Germany,101-250 Employees,2007,"The company specializes in IT consulting and offers a comprehensive range of services that assist clients throughout the entire IT life cycle, from strategy and planning to implementation and optimization. This focus on leveraging digital technologies to achieve business objectives aligns well with the principles of management consulting."
