name,city,state,country,employees,founded,description
Machu Picchu Foods,Lima Metropolitan Area,,Peru,1001-5000 Employees,2000,"Machu Picchu Foods offers cocoa powder as part of their product lineup, which is perfect for enhancing your snacks."
JB Cocoa,Singapore,,Singapore,501-1000 Employees,2000,"JB Cocoa offers a wide range of cocoa powder with varying pH values, applications, and fat content, making it suitable for both cocoa beverages and confectionery. Their state-of-the-art processing facilities ensure high quality in their cocoa ingredient products."
Blommer Chocolate Company,Chicago,,United States,501-1000 Employees,1939,"Blommer Chocolate Company is a leading cocoa processor in North America, specializing in cocoa bean processing and offering a range of cocoa products, including cocoa powders. The company emphasizes sustainable farming practices and has a strong reputation for quality and customer service."
DACK Trading LLC,Rehoboth Beach,,United States,11-50 Employees,2018,"DACK is a global agricultural broker that connects buyers and sellers of various agricultural products, including cocoa powder."
Kerry,Tralee Municipal District,,Ireland,10001+ Employees,1972,"Kerry offers a line of Simply Nature™ cocoa extracts and chocolate flavors, derived from high-quality cocoa beans, suitable for various applications including beverages, dairy, bakery, and savory products. Their expertise in taste insights and innovations positions them as a valuable partner for brands looking to enhance their cocoa offerings."
Cocoa Family,Baldwin Park,,United States,11-50 Employees,2012,"Cacao Family Farms produces natural Cacao Powder (10-12%) and offers a variety of cacao products, including Cacao Paste and Cacao Nibs, sourced from their unique processing methods."
República del Cacao,Quito,,Ecuador,11-50 Employees,2007,"The company offers a range of cocoa products, including cocoa powder with a cacao content of 22-24%. Their commitment to quality and sustainability is reflected in their B Corp certification and collaboration with top chefs and chocolatiers."
COCOASOURCE,Châtel-Saint-Denis,,Switzerland,51-100 Employees,2007,"Cocoasource is a commodity trading company that emphasizes sustainability and direct sourcing, which may enhance the quality and ethical production of cocoa products. Their commitment to improving the welfare of farmers and their communities suggests a focus on high-quality cocoa sourcing practices."
PT. SAIRA FAZAL INDONESIA,South Tangerang,,Indonesia,11-50 Employees,2019,"Cocoa Merchant is a leading Indonesian brand that specializes in high-quality cocoa powder, offering a variety of products including natural and alkalized options. Their cocoa powder is noted for its rich aroma and great taste, making it suitable for various applications."
Jeeva Organic Private Limited,Bhubaneswar Municipal Corporation,,India,51-100 Employees,2019,"Jeeva Organic supplies premium organic cocoa powder sourced from authentic beans, making it a key player for those seeking high-quality chocolate ingredients in bulk."
