name,city,state,country,employees,founded,description
cargo-partner,Fischamend,,Austria,1001-5000 Employees,1983,"cargo-partner is a comprehensive info-logistics provider that offers a wide range of air transport solutions, emphasizing fast and efficient logistics tailored to customer needs. With nearly 40 years of experience and a focus on quality and innovation, the company ensures streamlined processes across the supply chain, making it a key player in the air freight sector."
Flexport,San Francisco,,United States,1001-5000 Employees,2013,"Flexport's platform revolutionizes global trade, making it easier for businesses to coordinate logistics and ship products efficiently. With a focus on simplifying air freight, Flexport enhances reliability and empowers businesses to expand their reach."
Logistica,Northampton,,United Kingdom,11-50 Employees,,"The company offers a comprehensive range of logistics solutions, including air freight services."
ArcBest Corporation,Fort Smith,,United States,10001+ Employees,1923,"ArcBest offers a variety of air freight options, including next flight out and charter services, ensuring quick responses to customer demands. Their tracking tool allows for 24/7 monitoring of shipments, providing flexibility and reliability in air transit."
Old Dominion Freight Line,Thomasville,,United States,10001+ Employees,1934,"Old Dominion Freight Line provides international air freight services, ensuring timely and damage-free delivery through their extensive shipping solutions. With a commitment to on-time performance and advanced tracking tools, they cater to various business needs across North America and beyond."
Kitty Hawk Inc,Fort Worth,,United States,11-50 Employees,,"AirFreight.com specializes in expedited air freight deliveries, ensuring that urgent shipments can reach their destinations within hours across North America. With a commitment to high safety standards and quality service, the company effectively manages time-critical logistics for its customers."
Atlas Air,Town/Village of Harrison,,United States,1001-5000 Employees,2001,"Atlas Air provides a range of air freight services, ensuring safe, efficient, and cost-effective transport of commercial cargo through charter flights. Their expertise in cargo operations allows them to handle everything from loading to breakdown, catering to various clients, including shippers and manufacturers."
Hellmann,Osnabrück,,Germany,10001+ Employees,1871,"Hellmann Worldwide Logistics emphasizes its expertise in airfreight, highlighting its ability to navigate the dynamic nature of the industry and provide reliable logistics solutions. With a variety of products and service levels, they aim to meet diverse airfreight needs effectively."
FM Global Logistics,Ampang Jaya Municipal Council,,Malaysia,1001-5000 Employees,1988,"FM Global Logistics is a leading multimodal freight provider in Southeast Asia, offering fast and reliable air freight solutions tailored to meet the unique needs of businesses. With a strong network and decades of experience, they ensure efficient logistics services that help companies expand and minimize supply chain risks."
Forward Air Corporation,Greeneville,,United States,1001-5000 Employees,1993,"Forward positions itself as a reliable alternative to air transportation, offering a comprehensive range of expedited and cost-effective ground shipping services tailored to meet the unique needs of businesses. With over 40 years of experience, Forward has established itself as a key player in the North American air freight and expedited LTL market."
