name,city,state,country,employees,founded,description
MATTHEW CLARK BIBENDUM (HOLDINGS) LIMITED,Bristol,,United Kingdom,1001-5000 Employees,2007,"The company is a nationwide drinks distributor that offers a wide range of products, including Broker's London Dry Gin. With over 4000 product lines and a commitment to flexible service, they ensure quick delivery and support for hospitality venues across the UK."
GINJER AM,Paris,,France,1-10 Employees,2011,"Le Lab Ginjer is a hub of research and innovation, emphasizing its dedication to the exploration of gin."
Ginetta,Zurich,,Switzerland,51-100 Employees,2008,"Ginetta is a digital agency that emphasizes human-centered design and development, offering services like product strategy and app design. With a strong focus on user experience and interface, they help clients, particularly in the fintech sector, enhance their digital presence and customer experience."
Ginebra San Miguel,Mandaluyong,,Philippines,501-1000 Employees,1834,"Ginebra San Miguel Inc. (GSMI) is renowned for producing Ginebra San Miguel, the world's best-selling gin, along with a diverse range of other liquor products. With a commitment to quality and innovation, GSMI ensures the wide distribution and availability of its acclaimed brands."
Your Gin,Nijmegen,,Netherlands,1-10 Employees,2018,"Your Gin specializes in creating custom private label gins for various occasions, allowing customers to develop their unique recipes and designs, with a minimum order of just six bottles."
Labrenta,Breganze,,Italy,51-100 Employees,1971,"The company has extensive experience in providing high-quality closures for the beverage industry, including spirits like gin. Their focus on innovative and functional packaging solutions enhances product presentation and meets the unique needs of clients."
MGP Ingredients,United States,,United States,251-500 Employees,1941,"MGP is a prominent manufacturer of premium distilled spirits, including a diverse selection of gins such as Distilled Orange Gin, Distilled Lemon-Lime Gin, and various Heritage gins. With over 150 years of experience, the company emphasizes quality and innovation in its gin production."
Nao Spirits & Beverages Pvt Ltd,New Delhi,,India,11-50 Employees,2016,"Hapusa Himalayan Dry Gin is a premium sipping gin that offers a unique flavor profile, featuring notes of pine forests and wildflowers, complemented by a bold earthiness and a delicately spiced finish. The company, Nao Spirits, also produces Greater Than London Dry Gin, contributing to the growing craft gin scene in India."
Ginbits,Athens,,Greece,11-50 Employees,2019,"Ginbits is a software development company that specializes in creating automated solutions, particularly for the iGaming industry. Their focus on innovative IT services and modern software design patterns highlights their commitment to enhancing efficiency and transforming the online gaming experience."
The Gin Cooperative,Oyne,,United Kingdom,1-10 Employees,2017,"The Gin Cooperative Awards emphasizes the quality of gin through a comprehensive judging process that evaluates both taste and packaging. The awards cover various gin styles and production methods, ensuring a thorough assessment that includes scoring entries both neat and as a gin and tonic."
