name,city,state,country,employees,founded,description
PT Trans-Pacific Petrochemical Indotama,Tuban,,Indonesia,251-500 Employees,1995,"PT Trans-Pacific Petrochemical Indotama (PT TPPI) is a significant producer of Benzene, with a daily production capacity of approximately 300,000 tons. This positions the company as a key player in the petrochemical sector in East Java, Indonesia."
S-Chem Petrochemicals Company,Saudi Arabia,,Saudi Arabia,5001-10000 Employees,1999,"The company, SCP, is a leading regional petrochemical producer that has been manufacturing benzene since its commercial production began in December 1999."
INEOS Styrolution,Frankfurt,,Germany,1001-5000 Employees,2011,"INEOS Styrolution is a leading global supplier of styrenics, including styrene monomer, which is a key component related to benzene. Their extensive experience and commitment to sustainable products position them well in the styrenics market."
Firmenich,Meyrin,,Switzerland,10001+ Employees,1895,"dsm-firmenich is a prominent manufacturer in the chemicals sector, which includes a diverse portfolio that may relate to the query."
Essex Scientific Laboratory Supplies (ESSLAB),Tendring,,United Kingdom,11-50 Employees,1982,"ESSLAB is an independent supplier that offers a variety of high-quality products and services, including consumables and standards relevant to benzene analysis. Their range includes Chiron Reference Standards, which may be pertinent for those working with benzene and other aromatics."
UK TRG ULUSLARARASI PETROL ÜRÜNLERİ TİC. A.Ş.,Turkey,,Turkey,11-50 Employees,2021,"The company specializes in trading a wide range of chemicals, including benzene, and is committed to providing tailored solutions to meet client needs. With a focus on reliable and efficient sourcing and delivery, they support various applications for their chemical products globally."
Chevron Phillips Chemical,The Woodlands,,United States,5001-10000 Employees,2000,"Chevron Phillips Chemical LLC is a prominent supplier of aromatics, which includes benzene. The company's extensive manufacturing capabilities and commitment to quality ensure a wide range of chemical products that enhance everyday life."
Praxair,Danbury,,United States,10001+ Employees,1907,"Linde is a prominent manufacturer of industrial gases, including Carbon Monoxide, which is relevant to the production and use of benzene in various chemical processes. The company's commitment to zero-carbon energy sources and innovative gas processing solutions highlights its focus on sustainability and efficiency in the chemicals industry."
Química Delta,Mexico,,Mexico,251-500 Employees,1974,"The company is a leading distributor of basic oils and chemicals in Mexico, offering a range of products, including industrial chemicals and petrochemicals. With a strategic alliance with a major global producer, it ensures high-quality supplies and efficient logistics for various industries."
Clariant Chemicals,Pratteln,,Switzerland,10001+ Employees,1956,"Clariant is a prominent manufacturer of specialty chemicals that offers the Detol® catalyst, specifically designed for the selective dehydrogenation and dealkylation of toluene to benzene, achieving a high benzene purity of over 99.93 wt%. This innovative solution contributes to efficient and sustainable benzene production, benefiting petrochemical producers."
