name,city,state,country,employees,founded,description
ecotainable,Siegen,,Germany,,,"ecotainable offers consulting services in the field of energy efficiency and sustainability for industry, trade, and commerce. With our practical solutions, we support companies in maximizing energy efficiency, tapping into new potential, and securing cost savings."
ENGIE Impact,Spokane,,United States,1001-5000 Employees,1995,"ENGIE Impact specializes in sustainability consulting, offering expert solutions to help organizations tackle climate challenges and reduce their carbon footprint on the journey to Net Zero. Their services include the ENGIE Ellipse Zero Carbon Platform and access to valuable insights and case studies, making them a key partner for effective sustainability transformation."
Sustainable Business Consulting LLC,Seattle,,United States,11-50 Employees,2004,"The company, SBC, positions itself as a unique sustainability consultant that not only focuses on reducing its own carbon footprint but also empowers businesses to create a positive impact through sustainable practices. With a commitment to carbon negativity and community engagement, SBC offers sustainable business consulting services that inspire and drive meaningful change."
Simply Sustainable,London,,United Kingdom,11-50 Employees,2010,"Simply Sustainable is a dedicated ESG and sustainability consultancy with over 14 years of experience, focusing on developing and implementing strategies that create long-term value for stakeholders. Their expertise encompasses a wide range of services, including strategic planning, decarbonization, and reporting, making them well-equipped to support businesses on their sustainability journeys."
Integrated Sustainability,Calgary,,Canada,51-100 Employees,2010,"The company specializes in sustainability consulting and engineering, offering innovative solutions to address critical challenges in water, waste, and energy. Their multi-disciplinary team is dedicated to delivering sustainable infrastructure projects with a strong emphasis on accountability and reducing operational risks."
Max Fordham,London,,United Kingdom,101-250 Employees,1966,"Max Fordham specializes in sustainability consulting, emphasizing a holistic approach that integrates environmental design and building physics to enhance the internal environment and performance of buildings. Their team's diverse expertise in electrical and mechanical engineering further strengthens their commitment to innovative and sustainable engineering solutions."
BRODIE,London,,United Kingdom,11-50 Employees,2019,"The company specializes in sustainability consulting, offering strategic and technical support in areas like corporate responsibility, circular economy, GHG modeling, and ESG reporting. Their comprehensive services empower businesses to enhance their corporate impact and adapt to sustainable practices."
Green Consult Global (GCG),London,,United Kingdom,1-10 Employees,2017,"Green Consult-Global is a UK-based service provider that specializes in sustainability consulting, particularly in the Green Building Market. Their services include sustainable strategy consulting, energy assessments, and various certifications that promote environmentally friendly building practices."
Enviroguide Consulting,Dublin,,Ireland,11-50 Employees,2010,"Enviroguide Consulting specializes in sustainability consulting, helping companies create tailored sustainability plans that promote long-term success. Their team of expert consultants ensures the delivery of reliable and practical solutions across various sectors."
Green Buoy Consulting,New York,,United States,1-10 Employees,2018,"Green Buoy Consulting is a dedicated sustainability consulting firm that emphasizes the importance of balancing people, the planet, and profits. They offer a range of sustainability consulting services, including audits and strategy, to help businesses implement effective ESG practices."
