name,city,state,country,employees,founded,description
City Glass,Cairo,,Egypt,1001-5000 Employees,1986,"City Glass is a prominent manufacturer of high-quality glassware, specializing in premium Soda-Lime glass products. Their diverse range includes kitchenware and tableware items, highlighting their commitment to craftsmanship and artistic designs."
SARL GLASS DESIGN,Algeria,,Algeria,51-100 Employees,2003,"SARL GLASS DESIGN is a manufacturer that specializes in various products, including double glazing, which is directly related to glass. The company focuses on providing durable and energy-efficient solutions for architects and construction firms."
Decorative Glass,Cairo,,Egypt,1001-5000 Employees,1963,"The company specializes in glass fabrication and mass production, offering a diverse range of design solutions that highlight the unique qualities of glass. With a commitment to innovation and the latest technologies, it enhances the aesthetic and functional aspects of glass, making it a focal point in design and art."
Guardian Industries,Auburn Hills,,United States,10001+ Employees,1932,Guardian Industries is a global manufacturer that specializes in high-performance float glass and various coated and fabricated glass products for architectural and residential applications.
Glass America,Elmhurst,,United States,251-500 Employees,,"Glass America is a prominent player in the auto glass repair and replacement industry, offering a wide range of services for all vehicle types. They utilize high-quality OEM glass and provide convenient mobile service, ensuring customer satisfaction and a lifetime warranty on their workmanship."
Pittsburgh Glass Works,Pittsburgh,,United States,1001-5000 Employees,2008,"Pittsburgh Glass Works, LLC (PGW) is a prominent manufacturer in the automotive glass industry, specializing in windshields, windows, and sunroofs. With a strong distribution network and a commitment to quality and innovation, PGW serves major car manufacturers and provides extensive glass shop accessories."
Saint-Gobain India Private Limited - Glass Business,Chennai,,India,1001-5000 Employees,1998,"Saint-Gobain India Pvt Ltd is a prominent player in the glass industry, boasting extensive manufacturing capabilities and a diverse product range that includes clear, tinted, and reflective glass, as well as specialized solutions like fire safety glass and eco-friendly mirrors. With a commitment to innovation and sustainability, the company provides high-performing glass products suitable for various applications across commercial, residential, and public spaces."
Glassolutions Saint Gobain,France,,France,10001+ Employees,,"GLASSOLUTIONS is a key player in the glazing industry, offering a wide range of glass products, including innovative switchable privacy glass known as PRIVA-LITE. This specialized glass is designed for applications that require discretion, making it ideal for modular partitioning and other settings."
GGI (General Glass International),Secaucus,,United States,101-250 Employees,1900,"GGI is a specialized manufacturer and distributor of a wide range of glass products, including architectural, specialty, and decorative glass. They also offer custom fabrication and innovative solutions, making them a key player in the glass industry."
PG SmartGlass,South Africa,,South Africa,1001-5000 Employees,,"PG Smartglass® is a prominent wholesaler and distributor in South Africa, specializing in high-performance glass products such as laminated, double glazed, and toughened glass. The company also offers expert technical specification services for architectural projects, ensuring quick turnaround and support for installation."
